매장명,주소,전화번호,위도,경도
NC송파점,서울특별시 송파구 문정동 634 가든파이브라이트 2016호,02-2157-3972,37.4776486857765,127.124996194218
서울타워점,서울특별시 용산구 용산동2가 산1-3 서울타워플라자 107호,02-773-7758,37.5489431139548,126.989404159753
NC부천점,경기도 부천시 원미구 상동 539-1 NC백화점 5층,-,37.5039762134316,126.756612765121
이대익스프레스점,서울시 서대문구 이화여대길 48(대현동),070-4208-0933,37.5590554285083,126.945880269074
경산중산점,경상북도 경산시 중산동 623 이마트 경산점 1층,053-812-7942,35.8346240436804,128.720180945967
성남태평점,경기도 성남시 수정구 태평동 7336 이마트 성남점 2층,031-759-4696,37.44427268172,127.141398900207
동탄타임테라스점,경기도 화성시 반송동 96,-,37.2049761298774,127.068884312042
롯데수원점,경기도 수원시 권선구 서둔동 296-77 롯데백화점 수원점 지하 1층,031-8066-0869,37.2743991785223,126.981283287789
롯데마트대구율하점,"대구광역시 동구 안심로 80, 롯데마트대구율하점 1층",053-607-2752,35.8684630267062,128.693330946688
홍대점,서울특별시 마포구 서교동 345-13,02–3144–0743,37.554828170691,126.923202105388
명동점,서울특별시 중구 명동1가 46-3,02-318-0760,37.5643452092934,126.984467146628
현대신촌점,서울특별시 서대문구 창천동 30-33 현대백화점 지하 1층,없음,37.5561573212497,126.935883744842
현대목동점,서울특별시 양천구 목동 916 현대백화점 지하 2층,없음,37.5268543255661,126.875034766819
현대충청점,충청북도 청주시 흥덕구 복대동 3380 현대백화점충청점 지하 1층,043-909-4072,36.6447593785557,127.426260041731
목포남악점,전라남도 무안군 삼향읍 남악리 2167,061-283-9738,34.8124841945468,126.461742037792
강남역점,서울특별시 강남구 역삼동 858 강남역지하쇼핑센터 E-37,02-569-7344,37.4970572543978,127.028180714381
김포롯데몰점,서울특별시 강서구 방화동 886 김포롯데몰  MF(지하1층),02-6116-5728,37.5668093694949,126.802955054368
롯데아울렛파주점,경기도 파주시 문발동 645,031-960-2440,37.717896578691,126.693797840306
일산식사점,경기도 고양시 일산동구 식사동 1531,031-964-9897,37.6779273295693,126.812166357346
보라매점,"서울특별시 동작구 신대방동 395-73 캐릭터그린빌 제106호, 105호",010-2531-4130,37.4918983900228,126.925036809648
부평역점,"인천시 부평구 광장로 16, 지하1층 39호,56호(부평동, 부평민자역사)",032-519-3954,37.4895676659869,126.72335064425
신촌연세로점,서울특별시 서대문구 창천동 33-30,02-3143-0404,37.5580443791408,126.936736050455
신세계의정부점,경기도 의정부시 의정부동 168-54 신세계백화점 의정부점 3층,031-8082-0236,37.7373291941264,127.046356098041
분당서울대병원점,경기도 성남시 분당구 구미동 300 분당서울대병원 1동 1층 공차,031-714-7758,37.349786822389,127.124231209576
롯데월드어드벤처점,서울특별시 송파구 잠실동 40-1 롯데월드어드벤쳐 2층,02-2143-1213,37.5112866236555,127.097939034042
원주혁신도시점,강원도 원주시 반곡동 1930-8 1층,033-748-0040,37.3278735951226,127.989980412291
수원영통점,경기도 수원시 영통구 영통동 1011-6,031-205-6208,37.2527724386551,127.075984464283
롯데시네마청주용암점,충청북도 청주시 상당구 용암동 1703,070-5142-2543,36.6070073367099,127.503149150794
판교테크노밸리점,경기도 성남시 분당구 삼평동 682 유스페이스2 제1층 116호,031-628-6050,37.4020687071228,127.106670696623
여의도점,서울특별시 영등포구 여의도동 24-4,02-761-6697,37.5240799620535,126.927386940698
상암DMC점,서울특별시 마포구 상암동 1605번지 누리꿈스퀘어 1층 102호,02-2132-8118,37.5794064097977,126.890419224603
AK수원점,경기도 수원시 팔달구 매산로 1가 18 AK플라자 지하 1층,031-240-0837,37.2661226120945,126.999816122792
현대울산점,울산광역시 남구 삼산동 1521-1 현대백화점 지하 1층,없음,35.5396250906147,129.335790155899
부천상동점,경기도 부천시 원미구 상동 535-5 드림모아 제1층 106호 (세이브존 1층),032-322-4865,37.5064468634277,126.753834382403
시화로데오지점,경기도 시흥시 정왕동 1738-5 1층,031-431-5037,37.3443673366283,126.737316162857
중앙대점,서울특별시 동작구 흑석동 190-25,없음,37.5072526753812,126.958912942065
김포현대아울렛점,경기도 김포시 고촌읍 전호리 654,031-8048-2515,37.5993831717372,126.785569327814
한남대점,대전광역시 대덕구 오정동 223-267,042-335-0709,36.3515656602827,127.425965103193
전북대점,전라북도 전주시 덕진구 금암동 664-42,063-255-1205,35.8436001950478,127.127868610898
노량진학원가점,서울특별시 동작구 노량진동 92-2,02-822-4309,37.512670437465,126.943670946862
김포구래점,경기도 김포시 구래동 6880-9 이마트 김포한강점,031-996-6439,37.644436737352,126.628229553273
목포평화광장점,전라남도 목포시 상동 1132-4 1층,061-287-4745,34.7986385076688,126.431059935668
NC불광점,서울특별시 은평구 대조동 240 NC백화점 불광점 지하1층,없음,37.6097135228284,126.928942235642
롯데시네마진주점,"경상남도 진주시 충무공동 35, 롯데몰진주점 5층",-,35.1801067209963,128.139926771019
고덕역점,서울특별시 강동구 명일동 48-3 우진빌딩102호103호,02-426-2661,37.5525202522742,127.15349584191
평내호평점,경기도 남양주시 호평동 640 메인시네마타워 1층 102호,031-591-2008,37.655074547272,127.24407653829
용산아스테리움점,서울특별시 용산구 한강로2가 419 아스테리움 지하1층,02-3785-2606,37.5276308275423,126.968859586066
고대구로병원점,서울특별시 구로구 구로동 80 지하1층 17호 공차,02-869-8020,37.4921301251115,126.884741447947
롯데월드매직아일랜드점,서울특별시 송파구 잠실동 40-1 롯데월드 매직아일랜드,-,37.5112866236555,127.097939034042
진주대안점,경상남도 진주시 대안동 12-5 2층 201호,055-741-9373,35.1935433056712,128.083600790323
홈플러스세종점,세종특별자치시 어진동 307-7 홈플러스,070-8846-5999,36.5001859,127.2627276
잠실지하상가점,서울시 송파구 올림픽로 265 잠실역 지하쇼핑센터 B-14,02-425-2000,37.513859279255,127.101857941447
현대동구점,울산광역시 동구 서부동 105 현대백화점 지하1층,없음,35.54403,129.42094
서판교점,"경기도 성남시 분당구 운중로 128, 106호",031-724-0212,37.3913125957774,127.077357791714
이수점,서울특별시 동작구 사당동 132-23,02-532-6744,37.4876511589813,126.981180801514
통영무전점,경상남도 통영시 무전동 1032-13,055-648-1339,34.8579907025206,128.426407633885
평촌학원가점,경기도 안양시 동안구 평촌동 900-9 신세기플라자 1층 103호,031-383-9939,37.3839326279654,126.960466399546
이시아폴리스점,"대구광역시 동구 팔공로 51길 21-1, A-01호(봉무동)",053-983-1711,35.9223234047733,128.638452591256
공주대점,충청남도 공주시 신관동 265-33,없음,36.4738668778429,127.139430477618
성남모란점,경기도 성남시 중원구 성남동 3244,031-759-6988,37.4330975733552,127.131325374907
타임스트림점,서울특별시 관악구 신림동 1641-2 포도몰 지하 1층,02-881-8098,37.483846985896,126.930186157519
용인동백점,경기도 용인시 기흥구 중동 832-1 동백훼미리프라자 122호,031-286-6208,37.2775250051726,127.152776584007
잠실엘스점,서울특별시 송파구 잠실동 19-9 잠실파앤애플상가,02-418-0789,37.5121056958967,127.08418788676
동대구복합환승센터점,"대구광역시 동구 동부로149, 동대구복합환승센터 4층",053-753-9631,35.8779406718693,128.629190024219
신세계대구점,"대구광역시 동구 동부로149, 신세계백화점 대구점 8층",053-661-6898,35.8779406718693,128.629190024219
건대로데오점,서울특별시 광진구 자양동 5-71,02-469-6965,37.5398395007453,127.068630306436
하남풍산점,경기도 하남시 덕풍동 741,031-792-0640,37.5524737314971,127.208679414501
미아사거리점,서울특별시 강북구 미아동 1364,02-6312-6213,37.6137013585704,127.03051402938
강릉CGV점,강원도 강릉시 옥천동 189 씨네몰 6층,033-646-8687,37.7557017886467,128.89867822579
NC일산점,경기도 고양시 일산동구 마두동 797-2 뉴코아 아울렛 일산점 2층,031-900-5240,37.6548251338417,126.777078200946
홈플러스영통점,경기도 수원시 영통구 영통동 994-2,070-8880-8642,37.2517772337626,127.072539718744
신세계본점,서울특별시 중구 충무로1가 52-5,02-310-5320,37.5609226495431,126.981138732453
홈플러스김해점,경상남도 김해시 내동 1132-1,055-313-5755,35.2407641681835,128.868551166548
충남대점,"대전광역시 유성구 궁동로18번길 8, 1층(궁동)",042-826-0045,36.3626853665446,127.347800878623
롯데청량리점,서울특별시 동대문구 전농동 591-53 롯데백화점 청량리점 지하 2층,02-3707-1035,37.5809392592331,127.046949893617
양재역점,서울특별시 서초구 양재동 11-17 한솔로이젠트 102호,02-6298-1012,37.4844573026826,127.036686699024
원주법원점,강원도 원주시 무실동 1857-2,033-746-9870,37.3337740223418,127.930997709229
순천호수공원점,전라남도 순천시 왕지동 868-6,061-722-2253,34.9681605716122,127.522866534793
수지구청점,경기도 용인시 수지구 풍덕천동 1080-19번지 평온프라자 112호,031-263-0712,37.3221734578359,127.095865587487
화정역점,경기도 고양시 덕양구 화정동 980,031-966-4635,37.6325618799959,126.831899380288
홈플러스아시아드점,부산광역시 연제구 거제동 1208 홈플러스,070-4133-4980,35.1909050227428,129.061419257391
정동점,서울특별시 중구 충정로1가 58-3 청양빌딩 1층,02-722-9934,37.5674846042328,126.968806894402
신도림테크노마트점,서울특별시 구로구 구로동 3-25 B2 이마트,02-2111-1110,37.5069739187173,126.890319120085
송탄점,경기도 평택시 서정동 818-35,031-663-5583,37.0672318635429,127.060782331959
수원화성행궁점,경기도 수원시 팔달구 남창동 27-3,031-247-0815,37.2804441663159,127.014912098004
대전문화점,대전광역시 중구 문화동 1-63번지,042-300-7070,36.3202627413033,127.40984108608
마산양덕점,경상남도 창원시 마산회원구 양덕동 60-3,055-295-1515,35.2299477679354,128.584484832503
충장우체국점,광주광역시 동구 황금동 45-1 2층,062-236-2298,35.1471753268357,126.916737033352
경남대점,경상남도 창원시 마산합포구 해운동 13-21,055-244-0040,35.1800635837905,128.558079945985
홈플러스간석점,인천광역시 남동구 간석4동 616-4 1층,032-875-4393,37.4667504,126.6973085
광주수완점,광주광역시 광산구 장덕동 1657,062-962-6607,35.1904986320558,126.817668727063
NC부산해운대점,부산광역시 해운대구 좌동 1467-4번지 NC해운대점 1층,없음,35.1705294150362,129.177047059247
순천중앙점,전라남도 순천시 중앙동 61-52,061-753-2253,34.9556693521694,127.484262953905
일산탄현점,경기도 고양시 일산서구 탄현동 1640 두산위브더제니스 스퀘어 215호,070-4247-9884,37.6940201278564,126.762958059199
동대문디자인플라자점,서울특별시 중구 을지로7가 2-1번지 디자인플라자점,02-2153-0710,37.56629,127.00897
울산업스퀘어점,울산광역시 남구 삼산동 1569-12 업스퀘어 5층 21호,없음,35.5413326594453,129.339016053321
세종나성점,세종특별자치시 한누리대로 193 1층 111호~112호,070-7543-1309,36.4820796620759,127.260502652606
리빙파워센터인천논현점,"인천광역시 남동구 청능대로 596, NC아울렛인천논현점 1층",032-454-8255,37.4006213554988,126.725648527084
의정부역점,경기도 의정부시 의정부동 175-1 2.3층,031-821-3370,37.738893877784,127.048884217907
제주시청점,제주특별자치도 제주시 이도2동 1185-4,064-751-9988,33.4980779858399,126.53021817082
구로디지털2호점,서울특별시 구로구 디지털로 288 대륭포스트타워1차 지하1층 B111,02-858-1778,37.4835695693308,126.895502765348
여의도역사점,서울특별시 영등포구 여의도동 3 역사 내 지하 1층,없음,37.5230947167692,126.926514122343
코엑스점,서울특별시 강남구 삼성동 159-1,02-6002-3090,37.5103979374412,127.061193361211
NC동수원점,경기도 수원시 팔달구 인계동 1114-1 지하1층,없음,37.2663010921239,127.034312514432
인천인하대점,인천광역시 미추홀구 용현동 198-19,032-872-0801,37.4517166914004,126.655375882508
의정부민락지구점,경기도 의정부시 민락동 804-8 110호,031-852-8714,37.7445795498266,127.095824608464
거제디큐브점,경상남도 거제시 장평동 1211,055-680-0009,34.8910658569629,128.616588377147
고투몰점,서울특별시 서초구 반포동 19-4 고속버스터미널 지하쇼핑몰 G-31호,070-7756-0629,37.5050455005061,127.006705761057
아차산역점,서울특별시 광진구 구의동 54-1 파크타운 103호,02-6015-4516,37.5444896,127.0874678
대전복합터미널점,대전광역시 동구 용전동 63-3 1층,042-673-0707,36.3505040933727,127.436622306744
여수해양공원점,전라남도 여수시 중앙동 243,061-682-0098,34.7375027922015,127.741377536983
둔산타임월드점,대전광역시 서구 둔산동 986번지,042-484-0807,36.3523120479577,127.377261930112
일산주엽역점,경기도 고양시 일산서구 주엽동 109번지 화성프라자 110호,031-916-0037,37.6700473156475,126.760507374229
교보타워점,"서울특별시 서초구 서초동 1303-16 아이파크에비뉴 L1층 103, 104호",02-536-7760,37.5027482294538,127.023911754129
홈플러스인하점,인천광역시 미추홀구 용현동 648 홈플러스 인하점 1층,032-876-9890,37.4508937,126.6492456
NC경산점,경상북도 경산시 중방동 332-13 1층,053-718-3710,35.8218414979497,128.731437795223
목동역점,서울특별시 양천구 신정동 1006-2번지,02-2608-8308,37.5239798116688,126.864609369101
수원매탄점,경기도 수원시 영통구 매탄동 1265-2,031-215-0211,37.2594817727516,127.04448479428
NC전주점,전라북도 전주시 완산구 고사동 96-1 NC백화점 전주객사점 A동 지하1층,063-710-5150,35.8195650503295,127.145039773853
명동역점,서울특별시 중구 충무로1가 24-31,02-754-7770,37.5609526061996,126.983864366222
산본점,경기도 군포시 산본동 1131-2 청운빌딩,031-391-0505,37.3604022603335,126.932262859011
안양1번가점,경기도 안양시 만안구 안양동 674-100번지,031-443-5483,37.3994338390918,126.923709372921
광주봉선점,광주광역시 남구 봉선동 618,062-651-0107,35.1241572736642,126.907604248958
청주산남점,충청북도 청주시 서원구 산남동 838번지,070-4132-9927,36.6109721356909,127.468536291119
홈플러스상봉점,서울특별시 중랑구 상봉동 172 홈플러스 상봉점 1층,02-435-4351,37.5992354426837,127.091260957504
강남성심병원점,서울특별시 영등포구 신길로 1 강남성심병원 본관 1층,02-829-5845,37.4932489151953,126.90877588456
수서역점,서울특별시 강남구 수서동 713번지 수서현대벤쳐빌 지하1층 141호,02-459-0777,37.4880167345764,127.101848510057
왕십리역사점,서울특별시 성동구 행당동 168-1 왕십리민자역사 내 2층 A-09,02-2297-3004,37.5637836614008,127.037996868465
과천별양점,경기도 과천시 별양동 1-4,02-504-8809,37.428543267288,126.993561944123
전남대점,광주광역시 북구 우치로 106-1,062-262-7758,35.1769661514867,126.912527890254
신세계김해점,경상남도 김해시 외동 1264 신세계백화점 김해점 3층,055-272-1890,35.2291315540033,128.872148827567
강원대점,강원도 춘천시 효자동 617-14 1층,033-263-0707,37.8736668601897,127.742063839718
서울과기대점,서울특별시 노원구 공릉동 438-2 1층,02-977-5856,37.6293964159781,127.076521447735
천안터미널점,충남 천안시 동남구 만남로 43 지하 1층 시외버스터미널,041-640-5795,36.8193302097389,127.15784651678
마리오아울렛점,서울특별시 금천구 가산동 60-22 마리오아울렛 1관 3층,02-2067-3762,37.4781889358971,126.887091152392
충북대점,충청북도 청주시 서원구 사창동 461,043-271-0707,36.6322015476182,127.457023160539
대전시청법원점,대전광역시 서구 둔산동 1458 105~107호,042-489-0036,36.3515820679867,127.388963756764
인천스퀘어원점,인천광역시 연수구 동춘동 926 스퀘어원 3층,032-456-4393,37.4059408363388,126.683613830349
서현점,"경기도 성남시 분당구 황새울로335번길5, 102호(서현동)",031-696-1226,37.3860492558363,127.121697508944
타임스퀘어점,서울특별시 영등포구 영등포동4가 442 타임스퀘어 2층,02-2638-2745,37.5170754549268,126.903340879819
구리수택점,경기도 구리시 수택동 849-11,031-564-0707,37.5913640235637,127.139395181559
압구정역점,서울특별시 강남구 신사동 620번지,070-4104-8073,37.5273907587182,127.030957155124
송파파크하비오점,서울특별시 송파구 문정동 618,02-448-3655,37.4806047633012,127.12366621502
홍대창전점,서울특별시 마포구 서강로9길 60 (창전동),02-336-8075,37.5546396238222,126.930526684887
청라엑슬루타워점,인천 서구 중봉대로586번길 22,032-563-7941,37.530804303959,126.651349449913
대림점,서울특별시 영등포구 대림동 717 쌍용플래티넘-S 1층 104호,02-831-7536,37.4952957246824,126.898075565712
하남스타필드점,경기도 하남시 신장동 616 스타필드 하남 1층,031-8072-8286,37.5455517487259,127.223680396222
대학로점,"서울특별시 종로구 명륜2가 24-4 2,3층",02-742-8892,37.5838089741666,127.001177562531
회기역점,서울특별시 동대문구 휘경동 319-13번지 103호,02-957-5725,37.589759429633,127.056812826462
파르나스몰,서울특별시 강남구 삼성동 159-8 B1,02-2051-3453,37.509047757274,127.060892874689
안양범계역점,경기도 안양시 동안구 호계동 1042 에메랄드빌딩 1층 110호,031-381-2030,37.3914654310788,126.953474334658
롯데미아점,"서울특별시 강북구 도봉로 62, 지하2층 1",-,37.6145929759749,127.030517678336
영등포구청점,서울특별시 영등포구 당산동3가 214,02-2633-0789,37.5266992531066,126.897062765992
김포풍무점,경기도 김포시 풍무동 803 오성프라자 106호,-,37.6024225724156,126.721998667112
웨스턴돔점,경기도 고양시 일산동구 장항동 862,031-907-0404,37.6569565838577,126.771196388479
NC평촌범계점,경기도 안양시 동안구 호계동 1039-3 뉴코아아울렛 지하2층,031-380-1342,37.3891820400727,126.951191879296
김천혁신도시점,경상북도 김천시 율곡동 772 한신휴플러스 101호,-,36.1202806460275,128.185918223806
월계점,서울특별시 노원구 월계3동 333-1,02-973-6885,37.6273413951428,127.061858351227
대구동성로점,대구광역시 중구 동성로2가 156-3,053-286-2998,35.8689449887035,128.595938727319
가산점,서울특별시 금천구 가산동 459-11 제이플라츠 209호,02-2028-7060,37.4819822392891,126.881535776774
장안구청점,경기도 수원시 장안구 조원동 750-32,-,37.3023074469269,127.010257952938
조선대점,광주광역시 동구 서석동 375 장미원휴게소 2층,062-222-7241,35.1423617186111,126.934216459728
논산시청점,"충남 논산시 시민로 238, 101호",041-733-8877,36.1881325698102,127.096752204304
역삼점,서울특별시 강남구 역삼동 644-17,02-6326-4040,37.5010218675634,127.034602276275
