지점ID,매점명,매점주소,전화번호,위도,경도
1107404,부산거제점,부산광역시 연제구 아시아드대로 101-0  (거제동),051-507-1900,35.1935056458073,129.066357483147
1107427,김해구산점,경남 김해시 구산로 27번길 4-14(구산동),055-334-2202,35.2491989778915,128.872556368162
1107329,대구누네안과병원점,대구 중구 달구벌대로 2179,053-252-1104,35.8637499495402,128.601925789992
1107174,수유CGV스윗바점,서울 강북구 도봉로 399,154-4-1122,37.6424075100379,127.029806166339
1107232,강동구청점,서울 강동구 성내로 48 성내로 48,02-471-6275,37.5284455288195,127.125357402766
1107403,수원영통점,"경기도 수원시 영통구 청명남로 39 (영통동, 럭셔리프라자) 럭셔리프라자 101호~103호",031-203-3060,37.2532224148062,127.075711007345
1107131,대구종로점,대구 중구 종로 31,053-257-0007,35.868629046972,128.591646931167
1107256,부산동래롯데점,부산 동래구 중앙대로 1381번길 5,051-558-7718,35.2104411007467,129.077540347184
1106645,동탄역CGV스윗바점,경기도 화성시 동탄대로 537 (오산동) 5층,154-4-1122,37.2022219858229,127.097923632495
1107236,가락시장역점,서울 송파구 중대로 113,02-443-6789,37.4939967507715,127.120839003386
1107304,김천혁신도시점,경상북도 김천시 혁신4로 81,054-432-6600,36.1214634510945,128.190429457711
1107312,춘천사농점,강원도 춘천시 영서로 2938,033-242-0807,37.9143350065129,127.722453628242
1107231,대산터미널점,충남 서산시 대산읍 정자동2로 11-30,041-666-4100,36.9389663368328,126.429419667073
1106357,강남세브란스점,서울 강남구 언주로 211 211,02-2058-2163,37.4928059943729,127.04631039276
1107170,평택시청점,경기도 평택시 중앙로 272,031-654-0082,36.989926965421,127.112871299149
1107254,울산우정혁신도시점,울산 중구 종가로 310,052-244-7200,35.563774026537,129.310844754212
1107140,광주운암점,광주 북구 대자실로 30,062-522-5223,35.1795668051488,126.874028412799
1107175,청주율량점,충북 청주시 청원구 주성로 263 우솔빌딩 (주중동),043-212-7453,36.6708951653814,127.495479417179
1107389,엔타워점,"서울 용산구 남산공원길 126 (용산동2가, 남산타워",02-3455-9230,37.5508568584843,126.990759396185
1107059,양재매헌역점,"서울 서초구 강남대로16길 3, 양재디에스타워 1층",02-573-2389,37.4710275692289,127.039232598997
1106740,건대입구CGV스윗바점,서울시 광진구 아차산로30길 36 3F,154-4-1122,37.5394028008357,127.066717912956
1106907,마곡점,서울 강서구 마곡중앙6로 40,02-3662-5800,37.5601329915788,126.831531874791
1107150,영등포CGV점,"서울 영등포구 영중로 15, 타임스퀘어 4층",02-2636-2388,37.5172332566615,126.903715993779
1106715,대구칠곡학정점,대구 북구 호국로 808,053-325-2326,35.9575892065391,128.566568849587
1107135,광주용봉CGV점,"광주광역시 북구 문화소통로 170 (용봉동,하미스포렉스) 1층",062-264-2020,35.1825084538785,126.912088621192
1107063,금천롯데캐슬골드파크점,서울 금천구 벚꽃로 40,02-802-1222,37.4600596360114,126.893020585165
1102276,대치삼성점,"서울특별시 강남구 영동대로86길 21 (대치동, 태화빌딩) 태화빌딩 1층",02-3453-2388,37.5083843085064,127.065836600652
1106941,오리CGV스윗바점,"경기도 성남시 분당구 탄천상로151번길 20 (구미동, 월드쇼핑(CGVSquare)) 애플플라자 4층",154-4-1122,37.340325267557,127.106819052222
1107051,구미G7스퀘어점,경북 구미시 야은로 296,054-441-8500,36.1386121394721,128.315137760972
1107067,춘천CGV스윗바점,강원 춘천시 지석로 80 투탑시티 3층,154-4-1122,37.8504913627576,127.743751564575
1107043,부산동래역점,부산 동래구 명륜로 129번 가길 7 C동  2층,051-552-2373,35.205525143315,129.080797504793
1107052,대구가창점,대구 달성군 가창면 가창로 176길 30,053-763-3295,35.7902727114918,128.634857172417
1106261,창원용호점,경남 창원시 성산구 용지로 169번길 11-14,055-274-2323,35.2300861632707,128.68052311925
1106896,대구MBC네거리점,"대구 동구 동대구로 415-1, 1~3층(신천동)",053-743-1910,35.8675676133861,128.626169008643
1106994,전북부안점,전북 부안군 부안읍 석정로 220,063-584-6009,35.7260507164798,126.737024073259
1106508,봉담L패션타운점,"경기도 화성시 봉담읍 삼천병마로 1079-9, 2층",031-222-0007,37.2025738463942,126.940980220332
1106613,광주쌍촌DT점,광주 서구 상무대로 956번길 3 1~2층 (쌍촌동),062-373-2388,35.1501622278481,126.866598534556
1106886,센텀스카이비즈점,부산 해운대구 센텀중앙로 97 (재송동),051-782-6282,35.1751629116698,129.124506074509
1106346,천안업성LAKE점,"충남 천안시 서북구 업성수변로 79,1-2층(성성동)",041-552-3535,36.8481740860842,127.139708922753
1106861,창원중동점,경남 창원시 의창구 평산로207번길 4,055-296-2288,35.2601694583113,128.625895964623
1107002,부산온천천점,"부산 동래구 온천천로 329, 2층(수안동)",051-553-0514,35.194247806873,129.089484194069
1106895,오산세교점,"경기도 오산시 문헌공로 9, 103.104.201.202호(금왕동, G플레이스",031-373-3100,37.1747457399083,127.051204084347
1106927,영주가흥점,경북 영주시 대학로 262번길 10,054-636-6333,36.8185972866226,128.605883672542
1106751,대전탄방중앙점,"대전 서구 둔산남로 94, 1~2층",042-471-2388,36.3487316336916,127.387915998202
1106771,울산중리사거리점,울산 남구 돋질로 322,052-258-0027,35.5437439524803,129.34025208544
1106840,전남영광점,전남 영광군 천년로 1498,061-352-2520,35.2760418426093,126.504940686342
1106863,충북보은점,충북 보은군 보은읍 보청대로 1859,043-543-0110,36.4890235782911,127.72123488015
1106909,통영죽림점,경남 통영시 광도면 죽림해안로 144,055-641-1177,34.8782341512301,128.422027303911
1106878,부산아트몰링점,부산 사하구 낙동남로 1413,051-999-7309,35.106754958865,128.966474900321
1106772,인천만수향촌점,인천 남동구 만수로 80,032-212-1827,37.4622843298591,126.736302648601
1106883,대전유성온천점,대전광역시 유성구 온천로 84 (봉명동),042-822-0429,36.3544821847476,127.347046237026
1106733,부천세무서점,경기도 부천시 신흥로 270,032-322-5696,37.5077333005265,126.775347177999
1106783,창원상남점,"경남 창원시 성산구 마디미로 37번길 8, 2층",055-262-2398,35.2207531994728,128.684039378483
1106712,목포하당점,"전라남도 목포시 평화로61번길 2 (상동) 1145-5번지 1,2층",061-284-0775,34.7962739643135,126.431774640788
1106564,인천법원점,"인천 미추홀구 소성로 197, 1층 (학익동)",032-875-1449,37.44081974587,126.670011561601
1106189,왕산해수욕장점,인천 중구 을왕동 808-25,032-746-8081,37.455245709282,126.372283539495
1106805,석계역점,서울 노원구 석계로1길 10(월계동),02-915-7955,37.615633662446,127.064112921858
1106776,서면중앙점,부산시 부산진구 동천로 63,051-803-3690,35.1543187834549,129.062115479273
1106789,동전주점,전북 전주시 덕진구 동부대로 841,063-247-5557,35.8617257639032,127.151603191123
1106804,아산북수점,충청남도 아산시 배방읍 배방로210 투썸플레이스,041-544-3031,36.7703653491809,127.069499267613
1105630,수원고색점,"경기도 수원시 권선구 매송고색로794번길 225, 1,2층",031-293-3151,37.2476351806225,126.991906984046
1106666,속초갯배점,강원 속초시 청초호반로 324-1,033-636-3737,38.2029032163727,128.592102114907
1105892,광명소하점,"경기 광명시 소하로92번길 6-9, 1층 106호~109호",02-897-0011,37.4476516815586,126.882834970338
1106750,군자역점,서울 광진구 능동로 289,02-464-3461,37.5557904109818,127.078344497368
1106659,논산대학로점,충남 논산시 중앙로 130,041-735-6005,36.1808378654409,127.107510881974
1106082,구리갈매점,경기도 구리시 갈매중앙로 89-8,031-528-3397,37.6328664773849,127.11731869307
1106533,서현로데오점,경기도 성남시 분당구 분당로53번길 16,031-701-5334,37.3839825576586,127.12241659954
1106630,부천MJ컨벤션점,경기 부천시 소사구 경인로 386,070-8838-0216,37.4817930130553,126.798484080356
1106412,논현역사거리점,"서울 강남구 강남대로 548, 1층",02-547-2388,37.5110346248226,127.021887080623
1106209,언양교동점,울산 울주군 삼남면 교동리 삼남면 교동리 300-4,052-275-9192,35.5599732683605,129.121997991691
1106684,대전법원점,대전 서구 둔산로137번지 36 1층,042-482-2388,,
1106556,광주수완롯데마트점,광주 광산구 장신로 98,062-975-2883,35.1894383628988,126.819287851791
1106583,CGV상봉스윗바점,서울 중랑구 상봉로 131,154-4-1122,37.5974066200134,127.092177640813
1106438,압구정로데오역점,서울 강남구 선릉로 845,02-3443-2800,37.5275312678594,127.040363730171
1106543,천안신부점,충남 천안시 동남구 먹거리10길 12,041-566-8596,36.8178016972646,127.155008480953
1106587,강남수서점,서울 강남구 광평로 34길 30,02-459-0030,37.4821933417919,127.094132327024
1106601,일산문화공원점,경기도 고양시 정발산로 31-17,031-901-8281,37.6574946292139,126.771557953101
1106445,대구진천아이팜메디타워점,대구 달서구 월배로 58,053-635-5755,35.8132195330487,128.520929991353
1106569,옥수역점,서울 성동구 독서당로40길 37,02-2298-4956,37.5418507402833,127.017887760913
1106534,경북성주점,경북 성주군 성주로 3263-3,054-933-0110,35.9180048308347,128.290614804564
1106617,4.19사거리점,서울 강북구 삼양로 513,02-991-7053,37.6488418768114,127.013749179904
1105980,부산백양대로점,부산 사상구 백양대로 655,051-312-0530,35.1655499128624,128.989410346847
1106380,김해외동점,경남 김해시 분성로 112,055-324-2780,35.2303062557867,128.859160699756
1106536,대전월평선사점,"대전 서구 청사로 128, 103, 106-1호",042-472-7678,36.3594532915535,127.377867625055
1106516,전주하가점,전북 전주시 덕진구 가련산로 20,063-271-8240,35.8413388620357,127.111282476202
1106517,용인보라점,경기도 용인시 기흥구  민속촌로 30 (보라동),031-275-9799,37.2548169582736,127.108233815971
1106551,양산북정점,경남 양산시 삼성3길 3-0  (북정동),055-372-1877,35.3559340395781,129.042269513234
1106436,숭실대점,서울 동작구 사당로 36-1,010-8425-0246,37.494873702941,126.958505392549
1106589,인천삼산점,인천 부평구 길주로 659 미라쥬타워,032-517-8063,37.5071376647226,126.735897832003
1106313,명동대연각타워점,서울 중구 퇴계로 97 대연각타워 25-5,02-318-2388,37.5609575542822,126.982545572081
1106173,CGV소풍스윗바점,경기도 부천시 송내대로 239,154-4-1122,37.5041446553817,126.756721807955
1106383,인천검단사거리점,인천 서구 완정로 151-1,032-565-7558,37.6011917440994,126.659054632204
1106519,가산아울렛점,서울 금천구 벚꽃로 298 1층 114호,02-2083-5678,37.4814401689835,126.883871693415
1106392,양천구청점,서울 양천구 목동서로 349,02-2650-8900,37.517406535882,126.865306840725
1106288,대구주얼리광장점,대구 중구 동성로 81-3,053-255-5454,35.8741351411592,128.595435205928
1106459,동수원병원점,경기 수원시 팔달구 중부대로 165,031-215-2389,37.2781675149306,127.034364806927
1106510,부평시장역점,"인천 부평구 부평대로65, 1층",032-330-8866,37.4972533026879,126.7220367426
1106064,아차산역점,서울 광진구 천호대로 642,02-454-7789,37.5533125887294,127.088167784221
1106164,대구옥포송해공원점,대구 달성군 옥포면 옥포로 305,053-617-6006,35.7690121031509,128.489943556142
1106442,분당구미점,경기 성남시 분당구 미금로 39,031-717-8612,37.3368568254014,127.116020898498
1106415,분당정자역점,경기 성남시 분당구 성남대로331번길 3-9,031-713-2655,37.3648461371195,127.107694692996
1106460,부산다송로점,부산 사하구 다송로 84번길 38(다대동),051-868-7770,35.0600603231535,128.982301247069
1106286,용인상현점,경기 용인시 수지구 만현로 124,031-897-2233,37.3056466074661,127.084879747056
1106108,경산하양점,경북 경산시 하양읍 하양로 58,053-627-2323,35.9103919811118,128.815474961785
1106330,대학로아트점,"서울특별시 종로구 동숭길 123 (동숭동, 드림아트센터) 1층",070-7749-4224,37.5832861777566,127.003293438561
1106247,대전노은역점,대전 유성구 은구비서로23번길 15,042-822-9779,36.3742209977904,127.319677321461
1106125,충남태안점,충남 태안군 태안읍 정주내1길 4,041-675-4127,36.7448905965278,126.303267468778
1106231,전남대캠퍼스점,"광주광역시 북구 용봉로 77 (용봉동,전남대학교) 용봉문화관 1층",070-4141-5333,35.1739175430866,126.911235470135
1106264,전주송천점,전북 전주시 덕진구 동부대로 1145,063-251-3335,35.8693950903977,127.121801561636
1106233,경희대점,서울 동대문구 경희대로 7-1,02-966-8526,37.5923168521757,127.052225479666
1106340,삼척교동점,강원 삼척시 정상로 71,033-574-7988,37.4481064536258,129.174772887727
1106334,청원오창호수공원점,충북 청주시 청원구 오창읍 과학산업2로 373,043-211-2238,36.7155807504301,127.422575217904
1105889,대구삼성크리에이티브캠퍼스점,대구 북구 호암로 51,053-355-2631,35.8836868233949,128.595975391473
1106112,쌍문중앙점,서울 도봉구 도봉로 482,02-991-2377,37.6484631252934,127.035007561729
1105864,인천서구청점,인천 서구 서곶로 300,032-567-2884,37.5442797723348,126.677238911945
1106045,전주교직원공제회관점,전북 전주시 완산구 온고을로 1,063-251-2324,35.8333539202061,127.122120211139
1106168,북서울꿈의숲점,"서울 강북구 월계로 183, 1층",02-542-7711,37.6205757158557,127.044900910895
1105919,김포DT점,경기 김포시 김포대로 1533,031-984-0515,37.6594784148675,126.665625034729
1105681,부산장림점,부산 사하구 장림로 222,051-262-5061,35.0821841327866,128.973353121907
1105999,군산수송점,전북 군산시 남수송3길 43,063-471-2624,35.9613215177019,126.715221558014
1105003,남양주화도점,경기 남양주시 화도읍 수레로 1180,031-594-5943,37.6426036577192,127.303778231923
1105673,시흥스마트허브점,경기 시흥시 공단1대로 263,031-497-4119,37.3355156983568,126.730532334243
1105848,경북도청점,경북 안동시 풍천면 천년숲서로 29,054-859-7737,36.5717612501766,128.502958892576
1106024,서산터미널점,충남 서산시 율지4로 5,041-667-8903,36.7803586689605,126.459867567799
1105862,대전장대점,대전 유성구 유성대로 756,042-825-7123,36.3597529825478,127.335078823255
1106033,동대구환승터미널점,대구 동구 동부로 149,053-741-1568,35.8779406718693,128.629190024219
1105706,천안성정제일점,충남 천안시 서북구 쌍용대로 233,041-572-1012,36.8183121457928,127.135086304805
1105871,울산신선도원몰점,"울산 북구 진장17길 10, 3층",052-916-0351,35.5619158810741,129.356439885394
1105937,전주백제로점,전북 전주시 덕진구 백제대로 736,063-243-3739,35.8453160072876,127.149572830773
1106049,공주신관점,충남 공주시 흑수골길 34,041-881-2388,36.47304670531,127.140833570942
1105852,구로구청사거리점,서울 구로구 가마산로 250,02-852-3431,37.4948140331034,126.888676526029
1105971,안산성포점,경기 안산시 상록구 성포로 30,031-439-7004,37.3232604540028,126.844765746597
1106009,광주풍암점,광주 서구 풍암순환로 113,062-654-4154,35.1212956928339,126.883803625891
1105896,동탄신리점,경기 화성시 동탄대로14길 5-67,031-374-6255,37.1842121400484,127.105343010999
1105990,신림로점,서울 관악구 신림로 328,02-878-7955,37.4834547467373,126.929982893039
1106022,파주교하점,경기 파주시 청석로 264,031-949-2127,37.7255837130105,126.718286766787
1105890,합정역점,서울 마포구 독막로 5,02-323-0026,37.5490198943184,126.914307860165
1105820,대구이곡점,대구 달서구 성서로 375,053-582-7080,35.8510371694226,128.506821634202
1105012,광주금호점,광주 서구 금화로 67,062-373-5522,35.1323257190315,126.855887247073
1106001,행담도휴게소(상)점,충남 당진시 신평면 서해안고속도로 275,041-352-4273,36.9451430591607,126.807129050488
1105393,강서송정역점,서울 강서구 공항대로 30,02-2666-9337,37.5606623413741,126.810277422215
1105824,중랑역점,"서울 중랑구 망우로 202, 2층",02-493-5258,37.5934850257791,127.075473622773
1105794,천안쌍용점,충남 천안시 서북구 서부대로 396,041-575-4054,36.8026329728085,127.127607164381
1105879,해운대장산역점,부산 해운대구 양운로 56,051-704-6700,35.1684544598694,129.176941576563
1105884,시흥사거리점,서울 금천구 시흥대로 228,02-893-2388,37.454225418124,126.901216447928
1105891,서면지오플레이스점,"부산 부산진구 동천로 4 1015-1호 ,1016,1017호",051-802-1999,35.1494362311228,129.0639756329
1105653,울산간절곶점,울산 울주군 서생면 간절곶 1길 30-18,052-239-3012,35.3577756931166,129.356725154911
1105704,잠실롯데점,서울 송파구 올림픽로 240,02-2143-1457,37.5113096112036,127.098141751177
1105763,묵동자이점,서울 중랑구 동일로 932,02-949-1222,37.6138348860458,127.077545015528
1105450,양산증산점,경남 양산시 물금읍 야리로 112,055-363-3179,35.3112023283177,129.007793324031
1105623,목포북항점,전남 목포시 원산중앙로 7,061-277-3500,34.8071030573193,126.373890158892
1105778,제천점,충북 제천시 의림대로 의림대로 254,043-642-5595,37.1500501028366,128.214985641778
1105615,건대스타시티점,서울 광진구 능동로 90,02-3436-4541,37.5383625791299,127.070921773952
1105741,왕십리역점,서울 성동구 왕십리광장로 17,02-2200-1088,37.5614417528647,127.038394194396
1105708,군포당동점,경기 군포시 용호2로 63-8,031-391-0373,37.3460436020037,126.943870595494
1105459,광주도산점,광주광역시 광산구 송도로 160 (도산동) 1층,062-941-2388,35.1287665863158,126.792971962519
1105624,강원홍천점,강원 홍천군 홍천읍 신장대로 62,033-433-5641,37.6903169048432,127.883138056262
1105646,울산전하점,울산광역시 동구 방어진순환도로 783,052-251-0604,35.5115617432279,129.430389238788
1105687,대전테크노밸리점,대전 유성구 관평2로 20 (관평동),042-631-1000,36.4248648199409,127.389887965055
1105671,광주첨단쌍암점,광주 광산구 임방울대로826번길 25,062-974-2280,35.216368244848,126.848970953365
1104989,대구운암지점,대구 북구 구암로 232,053-324-2232,35.9320753333192,128.566278625209
1105554,광양생태공원점,"전라남도 광양시 마장1길 4 (중동,태완노블리안) 1,2층",061-795-2113,34.9439163255781,127.700685358421
1105474,의정부민락중앙점,경기 의정부시 오목로205번길 21,031-851-2321,37.7449816431985,127.097374440948
1105709,종로5가역점,서울 종로구 종로 201-1,02-763-1644,37.5711300082888,127.000154966809
1105588,대전괴정점,대전 서구 도솔로388번길 8,042-536-0117,36.3407090400641,127.388710518145
1105582,파주시청사거리점,경기 파주시 중앙로 256,031-947-3932,37.7591151882223,126.778336210253
1105574,천안통정점,충남 천안시 동남구 풍세로 738,041-574-2020,36.7756678938524,127.139768334898
1105510,광주용봉점,"광주광역시 북구 설죽로 195 (용봉동) 1,2층",062-512-5666,35.177154740508,126.896865113668
1105463,구미상모사곡점,경북 구미시 상사서로 164 (사곡동),054-464-0119,36.096977810799,128.357027149236
1105541,부산대연혁신점,부산 남구 수영로325번길 26,051-612-2655,35.1394144036204,129.101543219716
1105500,김제터미널점,전라북도 김제시 동서로 256 (요촌동) 1층 투썸플레이스 김제터미널점,063-545-7307,35.8035990348728,126.895114146636
1105603,길병원암센터점,인천 남동구 남동대로 783,032-422-4168,37.452163373386,126.707580840226
1105558,성신여대점,서울 성북구 동소문로20다길 17(2층),02-923-7707,37.5919601952479,127.017698993095
1105471,대전탄방역점,대전 서구 문정로40번길 10,042-479-1777,36.346110923602,127.383505362067
1105581,포항유강점,경상북도 포항시 남구 연일읍 유강길17번길 13  1층,054-614-0045,36.0042690899077,129.317917517885
1105486,화성동탄점,경기 화성시 동탄지성로 2,031-8015-5224,37.2049706348794,127.07396314979
1105370,연신내점,서울 은평구 연서로 223,02-356-8883,37.6185098164561,126.919852874736
1105335,베니키아호텔포항점,경북 포항시 남구 중앙로 128,054-273-0122,36.0245343070192,129.368518480316
1105301,대구김광석거리점,대구 중구 동덕로14길 58-6 (대봉동),053-424-4254,35.8603135145136,128.606697127635
1105414,광주전남대점,"광주광역시 북구 호동로 25 (중흥동) 1,2,3층",062-268-2388,35.1751697491562,126.915321240281
1105110,여수해양공원점,전남 여수시 이순신광장로 175(종화동),061-666-0175,34.7375690931781,127.742834211163
1105273,평촌역점,경기 안양시 동안구 시민대로 312,031-421-2311,37.3951222956377,126.96488722622
1104574,신설IBC호텔점,서울 종로구 난계로 241,02-2250-3111,37.5732544172469,127.022842009254
1105041,시흥배곧점,"경기도 시흥시 배곧3로 80 (정왕동,센터프라자) 101호,201호,202호",031-498-3545,37.3705213854665,126.728963255339
1105172,부산남산점,부산광역시 금정구 금샘로 399-1 (구서동),051-518-5583,35.2586362702873,129.08381499601
1105157,부산문현점,부산광역시 남구 전포대로26 삼성힐타워 1층(문현동),051-633-2388,35.1393056365984,129.067990610961
1105052,파주봉일천점,경기 파주시 조리읍 통일로 348,031-945-9585,37.7460949973133,126.807091589836
1105104,양산석산점,경남 양산시 금오2길 65-1,055-388-1530,35.3142973090157,129.024919626265
1105163,금강농협죽왕점,강원 고성군 죽왕면 동해대로 5889,033-680-5760,38.3277122985422,128.524043093038
1105065,인천구월중앙점,인천 남동구 성말로 10(구월동),032-431-2271,37.4451939638413,126.701525269212
1104783,치동천중리점,경기 화성시 동탄치동천로2길 3-15(영천동),031-377-2384,37.2038626743367,127.125141301321
1105040,범계점,경기 안양시 동안구 평촌대로 221,031-388-3072,37.3911280704226,126.955296940679
1105135,문래하이테크시티점,서울 영등포구 경인로 775 에이스하이테크시티 2동 104호,02-2068-3359,37.5147464245043,126.897536835727
1104967,대구만촌점,대구 수성구 달구벌대로 2626,053-745-2230,35.8566676431718,128.649667170222
1105094,부산문현금융단지점,부산광역시 부산진구 중앙번영로 29-0  (범천동),051-642-6399,35.1451167948245,129.062519801744
1104779,서면일번가점,부산 부산진구 중앙대로691번길 32,051-805-1235,35.1546723221994,129.057250372569
1105099,세종조치원점,세종 조치원읍 행복5길 23,044-868-2388,36.6050076344056,127.292216982733
1105014,부산만덕점,부산 북구 덕천로 300,051-341-2788,35.2092930562058,129.036709531844
1104995,계원예술대점,경기 의왕시 계원대학로 47,031-425-1870,37.379772399903,126.97666467848
1105043,대구노비아갈라점,대구 동구 동촌로 87,053-984-7887,35.8879838886664,128.65172523019
1104947,양재역점,서울 서초구 강남대로 213 엘타워 1층,02-529-0775,37.4827666361943,127.034949554107
1104981,김포양촌점,경기 김포시 양촌읍 양곡2로 5-7,031-986-1030,37.6514967595057,126.62687363504
1104969,전주인후점,전북 전주시 덕진구 가재미로 100,063-245-2279,35.8335538833184,127.160675024649
1104833,아리랑힐호텔점,"서울 성북구 아리랑로 8, 1층(동선동4가)",02-925-6303,37.5936081697783,127.016665809694
1104851,테헤란선릉역점,서울 강남구 선릉로 89길 16,02-501-0025,37.5034233922924,127.047819753309
1104849,대구동성로광장점,대구 중구 동성로1길 16,053-426-7008,35.8665595850499,128.594479007342
1104966,안양교보생명점,경기 안양시 만안구 안양로 331,031-441-6033,37.4012536090408,126.918936221243
1104838,논산시청점,충남 논산시 시민로 210번길 5 (내동),041-735-5642,36.1859659830314,127.097860137297
1104775,경주동국대점,경북 경주시 동대로 32-1,054-772-2353,35.8559048429187,129.203382837955
1104778,구미들성공원점,경북 구미시 고아읍 들성로 179,054-453-7337,36.1594698563399,128.34045151711
1104831,익산부송점,전북 익산시 부송로 103,063-831-8111,35.9608674962381,126.989803034739
1104284,오산갈곶점,경기 오산시 오산로 63,031-377-9047,37.1323807659974,127.068940221261
1104814,현대판교CGV스윗바점,경기 성남시 분당구 판교역로146번길 20(현대백화점 5층),154-4-1122,37.39279369494,127.112017130086
1104683,해운대부민병원점,부산 해운대구 해운대로 584,051-743-3090,35.1614207972833,129.155654464501
1104691,안산중앙역점,경기 안산시 단원구 고잔1길 54,031-402-5588,37.3179554420303,126.839562631303
1104582,인천구월역점,인천 남동구 구월로 221,032-466-5136,37.4565411273612,126.715225112552
1104330,대구월성점,대구 달서구 상원로 187,053-641-2211,35.823521077311,128.526024942728
1104540,대구죽곡공원점,대구 달성군 다사읍 대실역남로2길 20-1,053-584-3508,35.8520908041765,128.467216656712
1104761,천호CGV스윗바점,서울 강동구 양재대로1571 홈플러스4층,154-4-1122,37.5457145865749,127.14225531407
1103969,순천조례점,"전라남도 순천시 남신월길 2 (조례동) 1,2층",061-906-3700,34.9542634569517,127.518886005611
1104402,대구팔공산점,대구 동구 팔공산로 185길 72(용수동),053-986-8036,35.9887506676484,128.693421277179
1104560,부평역점,인천 부평구 광장로 16 부평민자역사 2층,032-522-8030,37.4895676659869,126.72335064425
1104686,가천대길병원점,인천 남동구 남동대로774번길 21,032-460-8453,37.4520993874984,126.709694847797
1104729,울산삼산CGV스윗바점,울산 남구 삼산중로 74번길 22 601호,154-4-1122,35.5404223636442,129.337917825907
1104730,중계CGV스윗바점,서울 노원구 동일로 204 가길 12 8층,154-4-1122,37.6398580838556,127.068668049616
1104733,강변CGV스윗바점,"서울 광진구 광나루로56길 85 10층CGV내(구의동,테크노마트)",154-4-1122,37.535725176732,127.095692162256
1104739,인천CGV스윗바점,인천 남동구 예술로 198 4층 CGV내,154-4-1122,37.4517352890955,126.701948519989
1104740,의정부CGV스윗바점,경기 의정부시 평화로 525-0CGV내,154-4-1122,37.7379562781405,127.0458721684
1104742,강남CGV스윗바점,서울 강남구 강남대로 438 스타플렉스 11층,154-4-1122,37.5016428104731,127.026336096148
1104743,청담CGV스윗바점,서울 강남구 도산대로 323,154-4-1122,37.5228971585502,127.037016265027
1104746,천안펜타포트CGV스윗바점,충남 천안시 서북구 공원로 196 펜타포트 주상복합 5층,154-4-1122,36.7984279064312,127.101429867826
1104747,대구한일CGV스윗바점,대구 중구 동성로 39 CGV대구 한일 7층,154-4-1122,35.8704897119914,128.595376942134
1104751,계양CGV스윗바점,인천 계양구 장제로 738 8~11층,154-4-1122,37.5337259059973,126.734525616677
1104752,동수원CGV스윗바점,"경기도 수원시 팔달구 권광로 181,12번지 7~10층",154-4-1122,37.2637484872618,127.032221016662
1104753,야탑CGV스윗바점,경기 성남시 분당구 성남대로 925번길 16 지하 2층,154-4-1122,37.4130898626282,127.127281078932
1104755,명동CGV스윗바점,서울 중구 명동길 14 CGV,154-4-1122,37.5634116488196,126.98288772495
1104758,청주지웰시티CGV스윗바점,충북 청주시 홍덕구 대농로 17-0,154-4-1122,,
1104759,대학로CGV스윗바점,서울 종로구 대명길 28 5층,154-4-1122,37.5834579529328,126.999842630109
1104760,홍대CGV스윗바점,서울 마포구 양화로 153-0,154-4-1122,37.5564943733388,126.922631917858
1104764,일산CGV스윗바점,경기 고양시 정발산로 24,154-4-1122,37.6558964094856,126.772038816453
1104766,전주효자CGV스윗바점,전북 전주시 완산구 용머리로 34-0,154-4-1122,35.805746203016,127.114089606336
1104586,포항보경사점,경북 포항시 북구 보경로 456,054-262-1511,36.2451816881087,129.320140331577
1104536,동해어달해변점,강원 동해시 일출로 297,033-532-2746,37.5678478118993,129.117873681021
1104538,제주곽지과물해변점,제주도 제주시 애월읍 곽지3길 26,064-799-9930,33.4493487224103,126.305115633037
1104472,고양원흥점,경기 고양시 덕양구 도래울로 103,031-967-7703,37.634864231899,126.871275162224
1104587,대구동촌유원지점,대구 동구 효동로6길 46,053-941-2348,35.8824948753768,128.649262401267
1104623,일산대화역점,"경기도 고양시 일산서구 중앙로1567,대화프라자1,2층(대화동)",031-925-2388,37.6757314361711,126.747478042968
1104558,일산화정점,"경기도 고양시 덕양구 화중로72,1,2층(화정동)",031-930-5577,37.6369,126.8322
1104234,개화산역점,"서울 강서구 양천로 28(방화동동, 벽산에어트리움)",02-2064-0082,37.5723030060453,126.806994113323
1104211,까치산역점,서울 강서구 강서로 43 도양라비앙타워,02-2603-9205,37.5315215185769,126.846531702129
1103967,대구삼덕점,대구 중구 달구벌대로 443길 50,053-256-5995,35.8650895904835,128.60580603712
1104221,역삼역점,서울 강남구 테헤란로27길 16,02-555-2348,37.5024390869462,127.03803033567
1104374,경남사천점,경남 사천시 사천읍 진삼로 1492,055-852-3618,35.0844534358045,128.085975951016
1104238,선릉ING점,서울 강남구 테헤란로 318 ING 오렌지타워 1층,02-566-2388,37.5031713552332,127.046070927032
1103940,대구한의대점,"경북 경산시 한의대로 1 , 한의학관 1층",053-817-6993,35.7940191335145,128.777349373373
1104235,부산정관점,부산 기장군 정관면 정관8로 14,051-727-7889,35.3228963255799,129.17746680128
1104193,안양1번가점,경기 안양시 만안구 만안로 207,031-441-7123,37.3992877812603,126.923845611371
1103902,구리역점,경기 구리시 건원대로 34번길 15,031-568-2312,37.6052105896683,127.141092339035
1103903,잠실3단지점,서울 송파구 석촌호수로 100,02-424-3100,37.5079023473102,127.087997061978
