매장명,주소,전화번호,위도,경도
명장점,부산광역시 동래구 명장로48번길 14,051-525-9954,35.2041767146844,129.106099555628
부산금강공원교차로점,부산 동래구 금강공원로 43 (온천동),051-557-3736,35.218642523532,129.07983560798
부산낙민점,"부산광역시 동래구 온천천로339번길 51 , 202동 1층 24호(낙민동 , 동래꿈에그린아파트)",051-555-7887,35.196597853658,129.090761438022
부산동래래미안아이파크점,"부산광역시 동래구 금정마을로 150, 318동 101호(온천동 , 동래 래미안 아이파크)",051-555-5055,35.2112714000724,129.067517042273
부산동래럭키점,부산 동래구 중앙대로1367번길 32-3 (온천동),051-715-3459,35.2098983998715,129.076192336431
부산동래봉생병원점,부산 동래구 충렬대로350번길 16 (안락동),051-521-1222,35.1970100361007,129.097002585932
부산미남역점,부산 동래구 아시아드대로 245 (온천동),051-997-3699,35.2058667427455,129.06792763962
부산온천래미안점,부산 동래구 금강로 150 (온천동),051-715-8603,35.2219611597661,129.081158158483
사직역점,"부산광역시 동래구 아시아드대로 145 , 1층 (사직동)",051-503-2937,35.1973165479548,129.065285386068
사직점,"부산광역시 동래구 사직북로47번길 20 , (사직동)1층",051-506-4020,35.1987335188681,129.059208312118
안락sk점,"부산광역시 동래구 충렬대로459번길 33 , 1층(안락동)",051-522-4037,35.1962188696888,129.109897095778
온천장점,"부산광역시 동래구 온천장로 52, 1층(온천동)",051-552-1120,35.2160358940651,129.080939424331
온천천점,"부산광역시 동래구 안남로 108, 1층 103호(안락동 , 화성코아)",051-531-5551,35.1926794617892,129.103542048326
허심청점,"부산광역시 동래구 온천장로 125, 1층",051-553-1735,35.2218736373281,129.084787319939
감만점,"부산광역시 남구 석포로 24 , 1층(감만동)",051-635-4113,35.1223233834424,129.083648652768
못골점,"부산광역시 남구 못골로41번길 13, 1층(대연동)",051-631-0617,35.1358161193851,129.086334064016
문현점,"부산광역시 남구 고동골로 29, 111동 1층 103~104호 (문현동 ,베스티움상가)",051-636-5840,35.1390189910716,129.070427032654
부산W스퀘어점,"부산 남구 분포로 145 (용호동, 더블유)",051-717-3453,35.1342294576999,129.111216765972
부산경성대점,"부산광역시 남구 용소로14번길 23 , (대연동)1층 105호",070-8615-2888,35.1354708335662,129.099533065775
부산대연사거리점,부산 남구 진남로 8 (대연동),051-715-8819,35.135701755154,129.091967304254
부산대연점,"부산광역시 남구 수영로 262 , (대연동)1층",051-611-8342,35.1353308676929,129.095359915706
용호점,부산광역시 남구 용호로 138,051-621-1309,35.1200355914869,129.111942180538
우암점,"부산광역시 남구 우암로154번길 44 , 1층 (우암동)",051-987-4845,35.1252434137276,129.081447066689
만덕점,부산광역시 북구 만덕1로 13,051-342-2306,35.2139873607051,129.036035666408
부산화명수정점,부산 북구 학사로 15 (화명동),051-365-1003,35.2241631567039,129.007676826692
화명역점,"부산광역시 북구 금곡대로 287 , 104호 (화명동 , 삼한골든뷰)",070-5222-7839,35.23418326751,129.013306653337
화명점,"부산광역시 북구 화명신도시로 132, 1층 105호(화명동 , 위너스타워)",051-363-7882,35.2359066256051,129.011319473001
반여점,"부산광역시 해운대구 재반로 230-1 , (반여동, 스타게임랜드)1층",051-782-1235,35.1977918440774,129.131303800555
부산마린오렌지프라자점,"부산 해운대구 마린시티3로 23 (우동, 벽산이오렌지프라자)",051-742-8599,35.1566471472902,129.146930632686
부산벡스코점,"부산 해운대구 센텀2로 20 (우동, 센텀타워메디컬)",051-743-1222,35.1671970117476,129.132039053517
부산센텀큐비점,"부산광역시 해운대구 센텀중앙로 90, 1층 114호(재송동 , 큐비이센텀)",051-782-0656,35.1754430801399,129.126430961339
부산송정점,"부산광역시 해운대구 송정해변로 50 , (송정동)1층5호",070-8860-9197,35.1798569433332,129.20052589123
부산월드마크센텀점,"부산 해운대구 센텀동로 25 (우동, 대우월드마크센텀아파트)",051-731-1114,35.1719091709265,129.131436572074
부산해운대그린시티점,"부산광역시 해운대구 세실로 35, 103호(좌동 , 옥스포드빌딩)",051-703-0777,35.1681589863177,129.178859878416
센텀재송점,"부산광역시 해운대구 해운대로76번길 44, 1층(재송동)",051-784-7474,35.1900251839923,129.117865321496
센텀점,"부산광역시 해운대구 센텀동로 123, B동 1층 (재송동 , 더샵센텀스타아파트)",051-781-0656,35.1773956856851,129.124998931426
좌동재래시장점,"부산광역시 해운대구 대천로 106번길 29, 1층 일부호(좌동)",051-704-2301,35.1740547168937,129.175043548488
해운대NC점,부산광역시 해운대구 해운대로 813,051-709-5725,35.1706091827148,129.177076183632
해운대미포점,"부산광역시 해운대구 달맞이길50번길 26, 1-2층(중동)",051-744-3303,35.1604432626534,129.170716281681
해운대시장점,"부산광역시 해운대구 중동1로 35 , 층(중동)",051-911-7675,35.162477866387,129.163373964376
해운대중동이마트점,"부산광역시 해운대구 좌동순환로 505, 105호 일부(중동 , 센트럴메디타워)",051-746-1013,35.1656679331562,129.168224196446
해운대해변점,"부산광역시 해운대구 구남로 45 , 1층(중동)",051-731-1411,35.1602465703523,129.161975149881
괴정점,"부산광역시 사하구 장평로 448 , (괴정동)(괴정동)",051-208-7208,35.0980857888819,128.98667330484
당리점,"부산광역시 사하구 제석로 56 , (당리동)",051-202-1809,35.1055594395441,128.974788281536
부산감천유림점,부산 사하구 감천로 46 (감천동),051-711-6697,35.0906537208929,128.997519308671
부산다대낫개점,"부산광역시 사하구 다송로72번길 67 , (다대동)",051-262-0010,35.0599105177006,128.980466416136
부산하단역점,"부산 사하구 낙동남로 1424 (하단동, 동원빌딩)",051-271-7773,35.1058776869972,128.967416768586
하단SK뷰점,"부산광역시 사하구 하신번영로 395, 1층 (하단동)",051-202-3870,35.1161969312854,128.9603583596
금정구청점,"부산광역시 금정구 부곡온천천로 190 , 1층 106호 (부곡동)",051-517-7799,35.2423296835377,129.090547632939
부산구서역점,부산 금정구 구서로 15 (구서동),051-715-2445,35.2466230602696,129.089334523595
부산금사공단점,"부산광역시 금정구 공단로 23 , (금사동)",070-8691-4464,35.2166768327391,129.111289129623
부산금정초교점,부산 금정구 식물원로44번길 40 (장전동),051-710-5688,35.2269392573051,129.083642006454
부산대역점,부산 금정구 금정로60번길 38 (장전동),051-512-1113,35.2293642585013,129.088256981261
부산두실역점,부산 금정구 중앙대로1945번길 2 (구서동),051-515-3736,35.2580832328772,129.091057626689
부산부곡점,"부산 금정구 부곡로 108 (부곡동), 1층",051-581-1777,35.2255273345195,129.091904729612
부산서동교차로점,부산 금정구 서동로 170 (서동),051-711-8220,35.2144015488928,129.104961512154
장전역점,"부산광역시 금정구 중앙대로 1719번길 29, 상가 11동 116호",051-513-3218,35.2376505416897,129.090622579621
거제홈타운점,"부산광역시 연제구 아시아드대로 92 , 1층 (거제동)",051-505-4663,35.1927728252542,129.067428897335
부산시청점,"부산광역시 연제구 거제시장로14번길 28 , 1층 (거제동 , 거제시장)",051-853-0201,35.1818888566624,129.07266111374
부산아시아드레이카운티점,"부산 연제구 아시아드대로 39 (거제동, 레이카운티)",051-505-6695,35.1899959215514,129.066108752828
부산연산토곡점,부산 연제구 고분로 236 (연산동),051-711-0660,35.1843558161976,129.108023191011
연산점,"부산광역시 연제구 월드컵대로 75, 1층(연산동)",051-686-0201,35.1810554404864,129.083682245358
연산파크시티점,"부산광역시 연제구 신금로 25 , 1층 149호(연산동 ,노블레스스퀘어)",051-861-8288,35.1916035796354,129.094374231874
이마트연제점,"부산 연제구 연수로 89 (연산동, 신세계연제점E마트)",051-711-2510,35.1761555005315,129.08131410094
수영구청점,"부산광역시 수영구 광남로48번길 5 , 1층(남천동)",051-611-5411,35.1467979273824,129.112334356401
광안역점,"부산광역시 수영구 광안로45번길 2 , 101동 101호 (광안동 , 광안비취빌리지)",051-757-9935,35.155380384112,129.11734184579
광안오션브릿지점,"부산광역시 수영구 광안해변로278번길 42, 1층 (민락동 , 오션브릿지)",051-755-3349,35.1539704411162,129.124515022228
망미점,"부산광역시 수영구 망미로30번길 38, 1층(망미동)",051-758-7735,35.17022204078,129.102339785657
부산수영점,"부산 수영구 수영로 654 (광안동), 1층 102호",051-757-0654,35.1640139803947,129.114735777443
센텀비스타점,"부산광역시 수영구 무학로63번길 142, 401동 108호(민락동 , 센텀비스타동원2차)",051-752-5060,35.1674750533115,129.118971576322
부산사상구청점,"부산 사상구 학감대로 251 (감전동, 건흥금속)",051-715-1080,35.1533847821175,128.989908698727
동서대점,"부산광역시 사상구 가야대로 358 , (주례동, 동서메디칼의원, 다비치안경)1층",051-314-9990,35.1509283177991,129.011786101683
부산사상산업단지점,"부산광역시 사상구 광장로20번길 14, 1층(괘법동)",051-316-7887,35.1620623588009,128.978375758033
부산사상스타힐스점,"부산 사상구 사상로223번길 23 (괘법동, 센트럴 스타힐스)",051-710-5854,35.1641703820883,128.981914602925
사상터미널점,"부산광역시 사상구 사상로 196 , (괘법동, 한빛빌딩)1층",051-311-6918,35.1627757984399,128.9848922079
주례보훈병원점,부산광역시 사상구 백양대로 438,051-311-5777,35.1528274718528,129.004065890194
주례삼선병원점,부산광역시 사상구 가야대로318번길 14,051-326-1188,35.1500238416841,129.007303235174
학장점,"부산광역시 사상구 대동로 103, 1층 102호(학장동 , 홍익빌딩)",051-322-9849,35.1388248987487,128.978879852706
기장시장점,"부산광역시 기장군 기장읍 차성동로 63 , 101호",051-721-3900,35.2433921658793,129.216224237345
부산일광신도시점,"부산 기장군 일광읍 해빛로 13 (삼성리, 일광제일프라자)",051-723-2289,35.2661852669655,129.226427250021
부산정관매학점,"부산 기장군 정관읍 정관로 561 (매학리, 정관타워)",051-728-0888,35.322012224392,129.175370982573
부산정관제일점,"부산 기장군 정관읍 정관로 489 (용수리, 제일프라자)",070-8211-1865,35.3263584566197,129.170361457156
전주아중마을점,전북특별자치도 전주시 덕진구 아중로 173 (인후동1가),063-901-1007,35.8270915319785,127.168292457746
동전주IC점,전북특별자치도 전주시 덕진구 전진로 48 (산정동),063-244-5989,35.8420250941848,127.174177004494
전북대구정문점,전북특별자치도 전주시 덕진구 명륜4길 23 (덕진동1가),063-271-3235,35.8439311261347,127.127113782462
전북대한옥정문점,"전북특별자치도 전주시 덕진구 백제대로 563 (금암동, 코앞)",063-902-1242,35.8409178469739,127.131238280077
전북도청점,"전라북도 전주시 완산구 홍산남로 50 , 104호(효자동2가)",063-222-8859,35.8155744414271,127.107259269106
전북사대부고점,전북특별자치도 전주시 덕진구 조경단로 108 (금암동),063-273-7770,35.8439276249809,127.13875211366
전주KBS점,전북특별자치도 전주시 완산구 마전들로 77 (효자동3가),063-717-6677,35.8212455425143,127.104070811375
전주고사객사길점,전북특별자치도 전주시 완산구 전주객사5길 24 (고사동),063-231-1379,35.81930079096,127.145569895359
전주대자인병원점,전북 전주시 덕진구 견훤로 379 (인후동2가),063-244-4686,35.844961100425,127.153002872975
전주대점,"전라북도 전주시 완산구 백마산길 36 , 1층 (효자동3가)",063-226-4420,35.8170468086314,127.089441698566
전주만성지구점,"전라북도 전주시 덕진구 만성중앙로 45 , 1층 103호(만성동)",063-212-4800,35.8430788443397,127.076832939688
전주반월점,전라북도 전주시 덕진구 반월동 422-22,063-902-0903,35.8741955390673,127.072080048955
전주삼천점,"전라북도 전주시 완산구 용리로 55 , 1층(효자동1가)",063-222-7934,35.7988282319903,127.11575209381
전주삼천중앙점,"전라북도 전주시 완산구 용리로 133 , 1층 5호(삼천동 1가 , 상익아파트)",063-223-7333,35.7976871784531,127.124380153942
전주상산타운점,"전북특별자치도 전주시 완산구 거마평로 113 (효자동1가, 상산타운)",063-717-3335,35.8026151221185,127.116537227245
전주서곡점,"전라북도 전주시 완산구 세내로 542 , 1층(효자동3가)",063-275-3004,35.8339165817848,127.099971139749
전주서부시장점,"전북특별자치도 전주시 완산구 용머리로 165 (효자동1가, 행진수족관)",063-223-6354,35.806490265782,127.127984576643
전주서신점,"전라북도 전주시 완산구 서신로 4, (서신동) 1층",063-271-5292,35.8257113203404,127.116040889223
전주서일점,"전라북도 전주시 완산구 서신로 111, 1층(서신동)",063-274-4404,35.8352288274662,127.115630511702
전주송천1가점,전북 전주시 덕진구 솔내로 130 (송천동1가),063-251-0246,35.8616234929098,127.126937974692
전주송천점,"전라북도 전주시 덕진구 솔내로 184 , 103호(송천동2가)",063-255-5868,35.866316859068,127.127450465213
전주신시가지점,"전북특별자치도 전주시 완산구 홍산4길 6 (효자동3가, 골든시티)",070-4115-1088,35.8182008879483,127.109368362537
전주아중점,전라북도 전주시 덕진구 인후동1가 889-4,063-243-1608,35.8288570027147,127.164058496427
전주에코시티로터리점,"전북특별자치도 전주시 덕진구 세병남로 39 (송천동2가, 청동빌딩)",063-903-1213,35.8732528936396,127.127795430852
전주에코시티점,"전라북도 전주시 덕진구 세병로 178-4 , 102호(송천동2가)",063-255-9121,35.8790256311018,127.133233308604
전주인후점,"전북 전주시 덕진구 건산로 255 (인후동1가, 롯데슈퍼)",063-245-0777,35.8354903371346,127.164793009167
전주중인점,전북특별자치도 전주시 완산구 우림로 1029 (삼천동2가),070-4348-2888,35.7793648404155,127.10457407979
전주중화산점,전북 전주시 완산구 화산천변로 24 (중화산동2가),063-237-2223,35.8211475201151,127.116321741458
전주평화점,"전라북도 전주시 완산구 모악로 4688 , D 104호(평화동2가)",063-284-8939,35.787807294555,127.130710116137
전주평화코오롱점,전북 전주시 완산구 평화14길 28-17 (평화동1가),063-226-1002,35.7938662823359,127.133529066132
전주하가지구점,전북특별자치도 전주시 덕진구 가련산로 11 (덕진동2가),070-7576-0061,35.8410996277874,127.11005428334
전주한옥마을경기전점,"전북특별자치도 전주시 완산구 팔달로 128 (전동, 만나회관)",063-715-2884,35.8141569904428,127.148692793253
전주호성점,"전라북도 전주시 덕진구 호성3길 12, 1층(호성동1가)",063-245-2342,35.8611197459273,127.151114335461
전주화개네거리점,전북특별자치도 전주시 덕진구 온고을로 566 (여의동),063-213-3331,35.856115967344,127.0689558677
전주효자점,"전라북도 전주시 완산구 용머리로 57 , (효자동1가)1층 101호",063-226-8671,35.8069404859639,127.116325694854
전주효자휴먼시아점,"전라북도 전주시 완산구 호암로 80 , 1층(효자동2가)",063-906-2066,35.8083358227173,127.103088391505
전주효천점,"전라북도 전주시 완산구 홍산로 77, 상가2동 104호 , 105호(효자동2가 , 전주효천우미린더프레스티지)",063-224-4116,35.7994700728693,127.104061985618
원광대점,전라북도 익산시 신동 791-17,063-837-8111,35.9626392167209,126.95684387511
익산금마터미널점,"전북특별자치도 익산시 금마면 금마길 30 (동고도리, 메가엠지씨커피 익산금마터미널점)",063-833-5777,35.9893501590813,127.052475933895
익산동부오거리점,"전라북도 익산시 선화로 333, 1층(영등동)",063-855-2366,35.9461185752177,126.966753221747
익산동산점,"전라북도 익산시 평동로12길 1 , (동산동, 광종합약국)",063-857-1003,35.9286266288649,126.959459743083
익산마동풍경채점,"전북특별자치도 익산시 서동로 166 (마동, 우림마동 그린맨션)",063-852-5677,35.9367232178459,126.96913880911
익산모현점,"전라북도 익산시 고현로 90 , 1층 (모현동1가)",063-854-0312,35.9450647626334,126.943416203827
익산배산점,"전라북도 익산시 선화로3길 31-13, 1층 104호(모현동1가)",063-856-1006,35.9518309196264,126.938640960914
익산부송우남점,전북특별자치도 익산시 무왕로26길 13 (부송동),063-722-7201,35.9594697346558,126.998346853686
익산부송우체국점,"전라북도 익산시 부송1로 70, 1층(부송동)",063-833-3332,35.9574874815689,126.989750704637
익산부송점,전북특별자치도 익산시 부송로 111 (부송동),063-834-1008,35.9614798772937,126.989671259672
익산어양점,"전라북도 익산시 하나로10길 3 , (어양동)",063-833-1003,35.9608413910558,126.981709431751
익산영등점,"전북 익산시 무왕로13길 13 (영등동, 외환은행)",063-835-1005,35.9595497315717,126.976515832046
익산영등제일점,"전라북도 익산시 고봉로30길 11 , 109동 101호 (영등동 , 제일아파트상가)",063-833-4620,35.9563335914027,126.971626599858
익산함열점,"전북 익산시 함열읍 함열중앙로 24 (와리, 샤론꽃화원)",063-861-1113,36.0786675015188,126.959908878235
익산황등오투점,전북특별자치도 익산시 황등면 황등로 115-7 (황등리),063-722-0412,36.0018338595198,126.944288147756
군산구암삼거리점,전북특별자치도 군산시 개정면 구암로 206 (아동리),063-732-1147,35.9844371800262,126.761686770149
군산나운동백점,"전라북도 군산시 나운로 66, (나운동)",063-463-3330,35.9669086331753,126.700233043698
군산나운롯데점,전북특별자치도 군산시 하나운로 37 (나운동),063-731-1155,35.9622895800386,126.700288303425
군산나운점,"전라북도 군산시 백토로 110 , (나운동)1층",063-461-2081,35.9693960908259,126.705531022991
군산누가병원점,"전북특별자치도 군산시 백릉로 63 (경암동, 진수만공인중개사)",063-732-5405,35.9756969306805,126.73277155425
군산대점,전북 군산시 황룡로 10 (미룡동),063-467-0462,35.9451210089417,126.686351833492
군산디오션G플레이스점,전북특별자치도 군산시 궁포안2길 27 (조촌동),063-732-0419,35.9767341862216,126.744830753125
군산산업단지점,전북특별자치도 군산시 가도로 194 (오식도동),063-732-5888,35.9635326373204,126.567618468533
군산세무서점,전북 군산시 미장안8길 4 (미장동),063-451-3516,35.9645389386827,126.732861923552
군산수송롯데점,"전라북도 군산시 월명로 244 , 1층 (수송동)",063-463-5775,35.9657654956708,126.71612785473
군산수송오투점,"전라북도 군산시 수송로 136, 1층(수송동)",063-468-7776,35.9637739158715,126.710345076692
군산수송점,"전라북도 군산시 문화로 121 , (수송동)1층,6호",063-468-8442,35.970135860044,126.719194206866
군산신역세권점,전북특별자치도 군산시 역전로 19 (내흥동),063-734-0611,35.998059142381,126.75388101895
군산조촌점,전북 군산시 궁포3로 8 (조촌동),063-445-9595,35.9761469104202,126.741740986303
군산중앙영동점,"전북특별자치도 군산시 중앙로 135 (중앙로1가, 임페리얼)",063-732-8359,35.9850505318547,126.715016889607
군산지곡월명로점,전북 군산시 옥산면 월명로 95 (당북리),063-463-0724,35.952463121434,126.715314539549
군산지곡점,"전라북도 군산시 신지길 10, 1층",063-467-7784,35.9584418997601,126.705223396906
군산터미널점,전북 군산시 해망로 14 (경암동),063-446-5408,35.9768310738009,126.724456755266
정읍시기예다음점,전북특별자치도 정읍시 정읍남로 1458 (시기동),063-700-7222,35.5575801588336,126.861066100731
전북정읍점,"전라북도 정읍시 연지동 49-22, 금오빌딩 104호",063-538-7421,35.5712818044968,126.84715397386
정읍상동점,"전라북도 정읍시 학산로 117-14 , 1층",063-535-5778,35.5574088073061,126.873413185286
정읍수성점,"전라북도 정읍시 수성2로 30, 1층(수성동)",063-537-2484,35.5816690357656,126.854560630768
정읍신태인점,"전북특별자치도 정읍시 신태인읍 신태인중앙로 29 (신태인리, 정신공인중개사무소)",063-571-1008,35.6892580203371,126.888253795385
정읍제일점,"전라북도 정읍시 중앙로 132-1, (수성동)",063-538-7121,35.5663390086927,126.85303320789
남원광한루점,전북특별자치도 남원시 남문로 432 (금동),063-625-4420,35.406255823919,127.378512758951
남원도통점,"전라북도 남원시 용성로 213-8, (도통동)",063-632-3321,35.4168777155953,127.395701064935
남원인월시장점,전북특별자치도 남원시 인월면 인월장터로 16 (인월리),063-636-5023,35.4611400910114,127.601616647585
남원향교점,"전북 남원시 동림로 106 (향교동, 청호나이스,삼성전기,김밥나라)",063-625-5042,35.4172635104795,127.384727871584
김제검산행복센터점,"전북특별자치도 김제시 도작2길 17 (신풍동, 루비츠아파트)",063-548-5480,35.7963460126958,126.903940430474
김제터미널점,"전라북도 김제시 동서로 244 , 1층 (요촌동)",063-544-1119,35.8031062953799,126.893962199192
완주봉동산단점,전북특별자치도 완주군 봉동읍 둔산3로 15-3 (둔산리),063-262-2025,35.9564907851667,127.123935063743
완주봉동점,전북 완주군 봉동읍 봉동로 155 (장기리),063-902-0622,35.9387938450543,127.168088520641
완주삼봉지구점,전북특별자치도 완주군 삼례읍 삼봉중앙로 9 (수계리),063-261-9996,35.9219521623236,127.12371650571
완주첨단점,"전라북도 완주군 봉동읍 둔산3로 79, 1층",063-262-6542,35.9619406305401,127.126562663941
전북혁신점,"전라북도 완주군 이서면 기지로 56 , 102호",063-222-3201,35.8380971428921,127.058228646472
전북진안고원시장점,전북특별자치도 진안군 진안읍 진무로 1095 (군상리),063-786-7985,35.7920334739049,127.428324243439
무주군청점,전북특별자치도 무주군 무주읍 단천로 93 (읍내리),063-323-3322,36.0080115320075,127.661264973124
무주리조트점,전북특별자치도 무주군 설천면 구천동로 1102 (심곡리),070-8777-6805,35.9110963643503,127.759719555361
전북장계점,전라북도 장수군 장계면 한들로 103,063-351-0000,35.7312834555425,127.583316340768
임실상통교차로점,전북특별자치도 임실군 임실읍 운수로 51 (이도리),070-8737-7773,35.6129166118996,127.285691004734
전북순창점,"전라북도 순창군 순창읍 장류로 352, 1층",063-652-8008,35.3764398461195,127.140829977927
전북고창점,전라북도 고창군 고창읍 중앙로 240,063-564-4420,35.4348976305268,126.701593815709
전북부안미소가애점,전북특별자치도 부안군 부안읍 석정로 271 (봉덕리),031-654-2025,35.7212901390301,126.737699862557
전북부안점,전북 부안군 부안읍 석정로 230 (봉덕리),063-582-7566,35.7251697942066,126.737015363203
목포시청점,"전남 목포시 양을로208번길 2 (용당동), 1층",061-277-6159,34.8110921166395,126.392696517294
목포근대역사점,전남 목포시 해안로 245 (보광동1가),061-247-1007,34.7865373768699,126.388177809079
목포대성점,"전라남도 목포시 양을로 56-1 , 1층 (산정동)",061-278-8585,34.8025511426185,126.3822215961
목포미항점,전남 목포시 미항로 137-1 (상동),061-282-9484,34.7970720309107,126.435079021746
목포북항노을점,"전남 목포시 청호로219번길 51 (죽교동, 신안실크밸리7차아파트)",061-803-1481,34.8059998010241,126.366497489758
목포북항점,"전라남도 목포시 청호로 177 , 103호(산정동)",061-273-3003,34.8063278083335,126.372969948869
목포삼학점,"전라남도 목포시 자유로 59, (산정동)",061-242-0222,34.7937654814199,126.396061949357
목포상동장미점,전남 목포시 비파로 52 (상동),061-287-3060,34.8033049974935,126.426900896603
목포상동점,"전라남도 목포시 백년대로 324, (상동)",061-981-1121,34.804690371538,126.422899008239
목포상동중앙점,전남 목포시 텃골로13번길 76 (상동),02-567-0656,34.816325636782,126.418441827781
목포석현점,"전라남도 목포시 옥암로 179 , 1층 (석현동)",061-284-5592,34.8140554552848,126.421861540901
목포석현중앙점,"전라남도 목포시 영산로 627, 2동 1층(석현동 , 영신학원기숙사)",061-282-2509,34.8212564939731,126.421781172595
목포신청호시장점,전남 목포시 석현로 27 (석현동),061-283-7771,34.816737142718,126.423731698014
목포역점,"전라남도 목포시 수문로 14-2, 2동 1층 (대안동)",061-242-8485,34.7917469135201,126.384531406703
목포연산점,"전라남도 목포시 원산중앙로 107, 상가동 106호(연산동 , 주공아파트)",061-277-0333,34.8127012905631,126.381832068277
목포옥암점,"전라남도 목포시 남악1로52번나길 1, 1층(옥암동)",061-284-0594,34.8116133232795,126.450501814514
목포옥암코아루점,"전라남도 목포시 당가두로 18, 102호(옥암동)",061-284-0654,34.8079787670196,126.437903215278
목포용당점,"전라남도 목포시 동부로 2 , (용당동)",061-279-4565,34.804329091664,126.395366809008
목포용해점,"전라남도 목포시 연산백련로 14 , 1층 (연산동)",061-274-3200,34.8177457734426,126.392321871632
목포이로초점,전남 목포시 이로로 3 (용해동),061-274-0222,34.8053840546587,126.405791806108
목포이마트오거리점,"전남 목포시 백년대로375번길 39 (옥암동), 1층",061-283-3777,34.8103424802087,126.425126056143
목포중앙시장점,전남 목포시 원산중앙로 43 (산정동),061-801-7503,34.8092086797781,126.376781290725
목포터미널점,"전남 목포시 상동로 4 (상동, 상일빌딩), 1층",061-277-0222,34.811685615712,126.417442828148
목포평화광장점,"전라남도 목포시 원형로 48 , 1층 (상동)",061-282-0522,34.7991604163654,126.431233375543
목포포미점,"전라남도 목포시 용해지구로 11 , 1층 (용해동)",061-274-3030,34.8169620118956,126.398125024495
목포하당점,"전라남도 목포시 비파로43번길 30 , 1층(상동)",061-284-5804,34.8013678391462,126.424120178268
전남상동비파점,전남 목포시 백년대로337번길 22 (상동),061-803-3219,34.8074220202232,126.423025207619
여수교동점,"전라남도 여수시 진남상가길 38, 1층 (교동)",061-666-0604,34.7413874703929,127.732839465317
여수무선점,"전라남도 여수시 화산로 131, 1층(화장동)",061-921-9576,34.7772984073407,127.650573790552
여수문수점,"전남 여수시 여문2로 83 (문수동), 1층 1호",070-8287-0555,34.7547780990071,127.69410874235
여수미평점,"전라남도 여수시 만성로 69 , 1층 1호(미평동)",061-655-0264,34.7705466635627,127.703249461474
여수신기점,"전라남도 여수시 새터로 64 , 1층 (신기동)",061-691-1221,34.7615173074709,127.674295786438
여수엑스포점,"전남 여수시 박람회길 46 (덕충동), 105동 102호",061-666-4725,34.7533258137106,127.743087991811
여수여서사거리점,전남 여수시 여서1로 70 (여서동),010-9680-0539,34.7529558680957,127.705101630311
여수여서점,전라남도 여수시 여서로 168-1,061-652-5577,34.7483556303075,127.7003460999
여수여천점,"전라남도 여수시 쌍봉로 36-1 , 1층(학동)",061-684-2377,34.766244243969,127.660014604647
여수웅천점,"전라남도 여수시 예울마루로 41, (웅천동)",061-682-0422,34.7469260140585,127.670672675331
여수죽림점,"전라남도 여수시 소라면 죽림로 11 , 1층",061-685-8878,34.7618821694995,127.639565792554
여수진남시장점,전남 여수시 시청로 34 (학동),061-691-3777,34.7647444431235,127.663325738331
여수진남주유소점,전남 여수시 좌수영로 684 (봉계동),061-681-1619,34.7836886418401,127.692964517849
여수학동점,"전라남도 여수시 시청동3길 10, 0층",061-921-7735,34.7592741823933,127.665563078804
서순천IC점,"전남 순천시 서면 순천로 60 (동산리, 서순천천리향농원)",061-811-0128,34.9956427660879,127.489565663169
순천금당점,"전라남도 순천시 해룡면 장선배기길 284 , 1층",061-721-1120,34.9450955631547,127.530318717815
순천대점,"전라남도 순천시 순천대2길 2, 1층 (석현동)",061-726-7374,34.9687806478463,127.484413025623
순천병원점,"전남 순천시 조례1길 9 (조례동, 금호아파트)",061-725-6555,34.9609803959041,127.522006646775
순천봉화초점,"전남 순천시 봉화1길 33 (조례동, 조례5차현대아파트)",061-811-0109,34.9549532789113,127.512282474549
순천서면점,전남 순천시 서면 백강로 711 (선평리),061-755-0539,34.9896186674105,127.505392290461
순천성가롤로대로점,전남 순천시 해룡면 순광로 214 (복성리),061-722-1313,34.9630395773171,127.541990238908
순천신대사거리점,전남 순천시 해룡면 신대로 116 (신대리),061-722-0931,34.9338150572517,127.549231576113
순천신대점,"전라남도 순천시 해룡면 좌야로 135, 1층 (중흥에스클레스 6단지 메가타운)",061-722-8252,34.9350254788985,127.545037227997
순천신대중흥5차점,"전남 순천시 해룡면 신대로 97 (신대리, 중흥에스-클래스5단지)",061-722-0467,34.9315356302534,127.547538399179
순천역점,"전라남도 순천시 팔마로 120, 1층 (조곡동)",061-741-0555,34.945389948122,127.501082537901
순천연향2지구점,"전남 순천시 안산길 6 (연향동, 미림프라자)",031-727-3211,34.9403537225533,127.527368831968
순천연향점,전남 순천시 연향상가7길 26 (연향동),061-727-1112,34.9524712474765,127.517766570987
순천오네뜨점,"전남 순천시 우명새길 25 (조례동, 순천오네뜨센트럴)",061-811-0306,34.9507527811733,127.514263039102
순천오천골드점,"전남 순천시 오천6길 24 (오천동, G-Place 오)",061-741-5101,34.9332491289383,127.494535210041
순천왕조점,"전라남도 순천시 조례못등길 18 , 1층 (조례동)",061-724-6559,34.9540090878265,127.526489678781
순천왕지중흥점,"전남 순천시 왕궁길 60 (조례동, 중흥3차아파트)",061-811-0505,34.9557586898028,127.532623249244
순천용당점,"전라남도 순천시 삼산로 101, 1동 101호(용당동 , 유토파인 주상복합)",061-753-9706,34.9734754883468,127.493940136522
순천율촌산단점,전남 순천시 해룡면 율촌산단4로 79 (신성리),061-722-1006,34.9007634610109,127.586602115273
