지역,매장명,주소,전화번호,위도,경도
경기도,성남을지대점,"경기도 성남시 수정구 산성대로 535, 1층",031-748-0323,37.4587285811044,127.164345797206
서울특별시,문정법조현대점,"서울특별시 송파구 법원로11길 11, 문정현대지식산업센터1-1 A동 125호",02-3400-0369,37.4846302643031,127.118322322397
서울특별시,구로디지털역점,"서울시 구로구 디지털로32길 79, 1층",02-861-2929,37.4835332463617,126.899752015371
경기도,수원남문점,"경기도 수원시 팔달구 정조로 787-2, 1층",031-244-9960,37.2784665292123,127.016532030899
서울특별시,강북구청점,서울시 강북구 도봉로87길 48,02-991-9599,37.6391938158003,127.023275387948
강원도,강릉금학점,강원도 강릉시 신대학길 14,033-647-1333,37.7527974885972,128.894961880373
서울특별시,강동역헤르셔점,"서울시 강동구 천호대로 1089, 신동아파밀리에 B16호",02-471-5371,37.5366048791746,127.133115595362
서울특별시,강남포스코센터점,서울시 강남구 삼성로85길 11,02-554-9799,37.5045993053356,127.056186481052
서울특별시,강남역태극당점,서울시 강남구 테헤란로4길 46,02-501-8467,37.4955481444177,127.03006467392
서울특별시,강남역지하도점,서울시 강남구 강남대로 396 강남역 지하 쇼핑센터 E-36,02-3452-3989,37.4981646510326,127.028307900881
서울특별시,강남역월드점,서울시 서초구 서초대로77길 37,02-537-1519,37.5009946247186,127.025104306207
서울특별시,가산대륭점,서울시 금천구 벚꽃로 298 107-2호,02-2083-8578,37.4814401689835,126.883871693415
서울특별시,가락시장역점,서울시 송파구 송파대로28길 27,02-404-0410,37.4948121610825,127.120132764747
서울특별시,강남소망점,서울시 강남구 언주로159길 3,02-518-3570,37.5242338245838,127.03264086518
강원도,강릉교동중앙점,강원도 강릉시 솔올로 51,033-652-6566,37.7666786927168,128.878218953955
경상남도,경남산청중앙점,"경상남도 산청군 산청읍 웅석봉로 11, 1층",055-973-0410,35.4160775152267,127.876628261146
서울특별시,건대역화양점,"서울특별시 광진구 아차산로 29길 29-1, 1층",02-462-4886,37.5422603130231,127.068619399604
서울특별시,건대로데오점,"서울시 광진구 아차산로 220, 노유송천빌딩 1층",02-464-2147,37.5406341134418,127.067657144585
경상남도,거제고현터미널점,경상남도 거제시 서문로 79,055-633-3989,34.8902628338359,128.624340524691
강원도,강원대점,"강원도 춘천시 서부대성로239번길 4, 1층",033-257-7737,37.8730237470997,127.744950136894
서울특별시,광운대점,"서울특별시 노원구 광운로 43, 로얄포토빌딩 1층",070-7752-5322,37.6213484060715,127.0590127208
경기도,광명하안뉴코아점,경기도 광명시 범안로 1042,02-897-9764,37.4618328490283,126.879030229044
경기도,광명철산점,"경기도 광명시 오리로856번길 25, 남원빌딩 1층",02-2684-0410,37.4757676181847,126.869557104637
경기도,광명사거리역점,"경기도 광명시 오리로 987, 1층",02-2611-0112,37.4795043014684,126.853504875115
경기도,광교경기대후문점,"경기도 수원시 영통구 대학로 46, 킴엔코시티하임 103",031-309-5263,37.2999363591715,127.044308069371
서울특별시,관악구청점,"서울시 관악구 관악로 155, 1층",02-877-6966,37.4791673332663,126.952082762624
경기도,과천렉스타운점,"경기도 과천시 별양상가1로 25, 렉스타운 102호",02-3418-7787,37.4282781281805,126.992542985358
충청남도,공주대점,"충청남도 공주시 공주대학로 87, 1층",041-881-3890,36.4727988812094,127.137514759649
서울특별시,공덕역롯데캐슬점,"서울 마포구 마포대로 109 (공덕동, 롯데캐슬프레지던트)",02-718-7367,37.5450686146253,126.950847479316
경기도,고양서정마을점,경기도 고양시 덕양구 서정마을1로 20-10,031-979-2100,37.6185525947467,126.846208348423
서울특별시,고속터미널역점,서울특별시 서초구 신반포로 177 반포쇼핑타운 1층 16호,02-535-3608,37.5060995475667,127.003407328203
인천광역시,계양구청점,"인천시 계양구 계산새로 71, 하이베라스 C-111호",032-288-0101,37.5387803391763,126.735817610773
경상북도,경주분황사점,"경상북도 경주시 알천남로 314, 1층",054-777-6070,35.8425054649215,129.231855890883
대구광역시,경북대정문점,"대구시 동구 경대로 36, 1층",053 -959-6151,35.8844620144312,128.613921610325
경기도,군포당동우체국점,"경기도 군포시 군포로499번길 3, 1층",031-427-3669,37.3510139832957,126.944324227263
서울특별시,구파발역점,서울특별시 은평구  진관2로 15-46 메트로 프라자 1층 110호,02-389-0101,37.6386515578411,126.919081540985
경상북도,구미역점,"경상북도 구미시 구미중앙로 80-1, 1층",054-456-1599,36.1286765987513,128.331256222445
경상북도,구미구평롯데점,"경상북도 구미시 인동36길 21, 1층",054-474-2313,36.0926833480787,128.432280476953
경기도,구리인창늘푸른점,"경기도 구리시 건원대로34번길 51, 삼환신일아파트상가 106호",031-555-8860,37.604862665542,127.142783834875
경기도,구리돌다리점,"경기도 구리시 검배로6번길 27, 1층",031-555-5557,37.5997295451996,127.140230081133
서울특별시,구로코오롱점,"서울특별시 구로구 디지털로30길 31, 코오롱빌란트2차 109호",02-2081-1675,37.4828775627581,126.896489758162
서울특별시,구로로제리움점,"서울시 구로구 가마산로26길 5, 로제리움2차 104호",02-856-0375,37.4960081880906,126.891050978053
광주광역시,광주충장로2호점,광주광역시 동구 금남로1가 19-4,062-222-7454,35.1478829029911,126.918203988584
광주광역시,광주충장로1호점,"광주시 동구 중앙로160번길 15-6, 1~2층",062-225-5481,35.1475042547891,126.915079178185
광주광역시,광주첨단로데오점,"광주시 광산구 첨단중앙로106번길 11, 104호",062-973-8054,35.2149991041017,126.843653598292
경기도,광주이마트점,"경기도 광주시 광주대로 30, 광주터미널 이프라자 ,1층",031-799-7710,37.4096365869962,127.261220653134
광주광역시,광주수완대로점,"광주 광산구 장신로 135 ,1층 빽다방",062-956-2965,35.1910365365839,126.825046775819
광주광역시,광주상무1호점,광주광역시 서구 상무중앙로 103,070-8671-1447,35.1563516093891,126.847797524405
대구광역시,대구도원골든점,"대구시 달서구 도원로 24, 1층",053-635-0853,35.80758305147,128.535458785148
대구광역시,대구교동시장점,대구광역시 중구 북성로1가 1-11길 (동성로 82),053-426-7877,35.8741193500944,128.595877658987
대구광역시,대구감삼역점,"대구시 달서구 달구벌대로 1662, 1층",053-566-3911,35.8538756367318,128.547866988671
경기도,단대오거리역점,"경기도 성남시 중원구 산성대로 354, 태성빌딩 1층",031-731-0503,37.4439256065341,127.155670222456
충청남도,논산시청점,"충청남도 논산시 시민로194번길 10, 1층",041-733-7121,36.1847947068064,127.099366913981
서울특별시,노원역우리은행점,"서울시 노원구 노해로 482, 덕영빌딩 102",02-930-1350,37.6542725250696,127.061716819928
서울특별시,노량진학원점,"서울시 동작구 만양로 94-2, 1층",02-811-7737,37.5118474632307,126.94443809474
경기도,남양주장현점,"경기도 남양주시 진접읍 장현로 77, 장현프라자 130",031-574-0480,37.7176159370173,127.180891133907
경기도,김포한강CGV점,"경기도 김포시 김포한강11로 288-32, 골든스퀘어 117호",031-997-4556,37.6543052105131,126.684173445491
경기도,김포장기쌍용점,"경기도 김포시 김포한강2로23번길 50, 더베니스 111호",031-988-4563,37.6410244664657,126.67971796729
서울특별시,길음역점,"서울특별시 성북구 동소문로 248, 삼부상가 110호",02-909-3002,37.6034576002933,127.024541211803
경기도,금정역점,"경기도 군포시 산본천로 226번길 1, 1층",031-393-3694,37.3718349298939,126.942463204489
대전광역시,대전관평중점,"대전시 유성구 테크노4로 115, 1층",042-931-0606,36.424418294255,127.389169509061
대전광역시,대전가오CGV점,대전광역시 동구 가오동607번지 105호,042-273-0915,36.3064961312639,127.455795232962
대구광역시,대구혁신1호점,"대구시 동구 첨단로8길 10, 이노타워 1층",053-965-9399,35.8786506230061,128.731407897289
대구광역시,대구칠곡점,대구광역시 북구 칠곡중앙대로 638,053-325-3737,35.9520580306378,128.55416507942
대구광역시,대구죽전삼정점,대구광역시 달서구 달구벌대로 1533,053-567-3911,35.8501650029397,128.534637521063
대구광역시,대구월성원더풀점,"대구시 달서구 조암로 48, 1층",053-202-1223,35.824412776108,128.524398830818
대구광역시,대구성서롯데점,"대구시 달서구 성서로 414, 메가스타 112호",053-582-1607,35.8544315667477,128.507776187359
대구광역시,대구상인역롯데점,대구 달서구 상인서로 103-6,053-638-3991,35.8183943451082,128.539565402634
대구광역시,대구보건대점,"대구시 북구 칠곡중앙대로69길 26, 1층",053-311-3911,35.9270410178522,128.544478640358
대구광역시,대구범어역점,"대구시 수성구 달구벌대로 2396, 1층",053-741-1308,35.8588391813046,128.624543626185
대구광역시,대구반월당현대점,"대구시 중구 달구벌대로 2081-22, 1층",053-255-5814,35.8669980071129,128.591359009719
대구광역시,대구반월당지하점,"대구시 중구 달구벌대로 지하 2100, 메트로센터 지하 C-112호",053-253-0169,35.8644213158621,128.593340834492
대구광역시,대구두류점,"대구시 달서구 달구벌대로344길 34, 1층",053-626-7898,35.8549709726184,128.552602529592
대구광역시,대구동성로2호점,"대구광역시 중구 동성로 5길 11, 1층 (동성로 2가)",053-428-6001,35.8679807026018,128.595251575209
대전광역시,대전한남대점,대전광역시 대덕구 한남로 27,042-628-2104,36.3509992693027,127.425080364538
대전광역시,대전터미널서관점,"대전시 동구 동서대로 1689, 대번복합터미널 서관 136호",042-621-2848,36.3503349793975,127.436711042049
대전광역시,대전탄방세이점,"대전시 서구 문정로 86, 1층",042-471-1009,36.3464422290212,127.388766193323
대전광역시,대전타임월드점,"대전시 서구 둔산로31번길 35, 1층",042-487-8334,36.3532930982876,127.377280478359
대전광역시,대전을지병원점,대전광역시 서구 대덕대로 238,070-7575-0715,36.3541101762874,127.37993093869
대전광역시,대전은행점,대전광역시 중구 중앙로156번길 24,042-226-7070,36.3279409689126,127.427335980899
대전광역시,대전은행2호점,대전시 중구 대종로480번길 56,042-223-0628,36.3283341086083,127.429635730976
대전광역시,유성리베라점,대전 유성구 봉명동 468-3,042-826-2171,36.3542663990813,127.337784499417
대전광역시,대전우송대점,"대전시 동구 동대전로 169, 1층",042-627-0305,36.3370536710579,127.447378681418
대전광역시,대전시청역점,"대전시 서구 둔산중로 40, 리치빌 1층",042-488-2914,36.3503141896891,127.387248298646
대전광역시,대전스타게이트점,"대전시 서구 대덕대로 325, 스타게이트 1층 65호",042-484-3971,36.361914557373,127.378926537199
대전광역시,대전송촌공원점,"대전시 대덕구 송촌북로16번길 58, 1층",0507-1332-7806,36.3650012483002,127.439644548811
대전광역시,대전법원점,"대전 서구 둔산로137번길 27, 둔산빌딩 1층",042-472-1274,36.3525754915443,127.389001006636
대전광역시,대전배재대점,대전광역시 서구 배재로 160 (도마동),미등록,36.3226630940805,127.370449271059
대전광역시,대전반석역점,대전광역시 유성구 북유성대로 303,042-825-0373,36.391632719856,127.314243236674
대전광역시,대전롯데점,"대전시 서구 도솔로 382, 1층",042-534-9396,36.3405654494255,127.388138487709
대전광역시,대전둔산향촌점,"대전시 서구 둔산로 14, 1층",042-487-6100,36.3521819835995,127.375381212824
대전광역시,대전둔산중앙점,"대전시 서구 대덕대로185번길 22, 1층",042-483-7667,36.3503761137146,127.376357016539
대전광역시,대전노은CGV점,"대전시 유성구 은구비남로33번길 5, 경남아너스빌 111호",042-822-3283,36.3725326914099,127.318987426367
서울특별시,마포복사꽃공원점,서울 마포구 마포대로4길 16,02-6403-7100,37.5387638703839,126.94649586781
강원도,동해천곡점,"강원도 동해시 한섬로 111-7, 현진빌딩 106호",033-535-2323,37.5222841131917,129.115268880745
경기도,동탄은행사거리점,"경기 화성시 동탄지성로 121 (반송동43-2),센터럴파크 오피스텔 105호",031-613-8293,37.2087559385561,127.061880811346
경기도,동탄석우점,"경기도 화성시 삼성1로 160, 디지털스테이션 1층",031-8003-3134,37.2182083355911,127.077875496565
경기도,동탄남광장점,"경기도 화성시 메타폴리스로 54, 117호",031-613-1148,37.2016524514236,127.073193038752
서울특별시,동여의도점,"서울 영등포구 국제금융로 86 (여의도동, 롯데캐슬 아이비) 상가 1층 124호",02-786-0020,37.5202061193308,126.931800002781
부산광역시,부산동아대승학점,부산광역시 사하구 하단2동 816-3,051-914-8285,35.1133144715932,128.96567751358
대구광역시,대구동성로1호점,대구광역시 중구 동성로 34-3,0507-0289-9407,35.8699359281743,128.596450838469
경기도,동서울대점,경기도 성남시 수정구 복정로 72번길 4,031-759-2929,37.4591465413579,127.126843464813
서울특별시,독산롯데점,"서울특별시 금천구 시흥대로 399, 시티렉스 102",02-805-8885,37.4693591753013,126.897001948519
부산광역시,부산광복로점,"부산시 중구 남포길 25-6, 1~2층",051-254-0410,35.0988635909177,129.031662767319
경기도,범계역점,경기도 안양시 동안구 평촌대로 223번길 42,031-387-7713,37.3909063697575,126.953304727246
경기도,범계역사거리점,경기도 안양시 시민대로 171 금강벤처텔 1층,031-382-2322,37.3911396541564,126.950021827329
서울특별시,방화사거리점,"서울시 강서구 금낭화로 91-2, 대승프라자 1층",02-2663-9560,37.5736503862521,126.811081371114
서울특별시,반포고투몰점,"서울시 서초구 신반포로 지하 200, 강남터미널 지하쇼핑몰 G-018호",02-537-5526,37.5062203134857,127.005051680109
서울특별시,반포고투몰2호점,"서울특별시 서초구 신반포로 지하200, 강남터미널 지하쇼핑몰 T-012호",02-3477-6663,37.5062203134857,127.005051680109
경기도,미금역농협점,"경기도 성남시 분당구 돌마로90번길 4, 엘레강스프라자 1동 104호",031-713-1021,37.3497154924624,127.11173199611
경기도,문산시장점,"경기도 파주시 문산읍 문산로 35-3, 1~2층",031-952-1027,37.8573579617226,126.782081888579
전라남도,목포장미의거리점,"전라남도 목포시 비파로51번길 31, 1층(상동)",061-283-0170,34.8016718271549,126.423785202557
서울특별시,목동파리공원점,서울 양천구 목동서로 65 (목동가든스위트),02-2648-8202,37.5361251512716,126.878730311055
서울특별시,목동역점,서울 양천구 오목로 231 (신정동),02-2606-1883,37.5261024738707,126.863039941739
경기도,명학역점,"경기도 안양시 만안구 안양로 110, 1층",031-340-7758,37.384811012897,126.933807735556
서울특별시,명일역점,"서울시 강동구 구천면로 418, 1층",미등록,37.5505129007445,127.14502941322
인천광역시,부평청천중점,인천시 부평구 부평구 세월천로 35,032-511-7978,37.5126167804528,126.705468001879
인천광역시,부평테마의거리점,"인천광역시 부평구 경원대로 1395, 부평일번가빌딩 110호",032-525-1123,37.491839012441,126.724470209902
인천광역시,부평로데오점,인천광역시 부평구 부평대로20번길 18-1,032-514-7775,37.4931007889801,126.724242696339
경기도,부천중동현대점,"경기도 부천시 석천로169번길 34, 파크리움 103호",032-327-3777,37.5030927191796,126.760862426798
경기도,부천원종중앙점,"경기도 부천시 오정구 소사로 747, 1층",032-672-0798,37.5229563607362,126.804418317115
경기도,부천역CGV점,경기도 부천시 원미구 부일로460번길 5,032-667-9548,37.4857783858223,126.781377384239
경기도,부천신중동점,"경기도 부천시 중동로 254번길 64, 신일아르디세 104호",032-221-0844,37.5016876100662,126.772357839045
경기도,부천상지초교점,"경기도 부천시 원미구 장말로199번길 6-4, 1층",032-656-2400,37.4929845663063,126.764287135117
부산광역시,부산화명코오롱점,"부산시 북구 금곡대로285번길 19, 1층",051-363-3197,35.2337717376099,129.012324342859
부산광역시,부산정관동오점,"부산광역시 기장군 정관면 정관읍 정관7로 17-3, 동오A타워 105호",051-727-8033,35.3218648878399,129.177367777904
부산광역시,부산장산역점,"부산시 해운대구 해운대로 814, 1층",051-703-8434,35.1695664382698,129.177639563646
충청남도,서산호수공원점,"충청남도 서산시 호수공원10로 7, 101호 (예천동, 배터라이프)",041-666-0180,36.7717502289009,126.448028414774
대전광역시,서대전홈플러스점,대전시 중구 계백로 1686번길 16,042-587-0410,36.3197454733528,127.407122312109
경기도,상현역점,"경기도 용인시 수지구 광교중앙로 310, 신명프라자 105호",031-261-9749,37.2976688981892,127.069745054871
서울특별시,상암KGIT점,"서울특별시 마포구 월드컵북로 402, KGIT센터 105",02-6393-5582,37.580189157859,126.888935582716
경기도,상동역푸른마을점,"경기도 부천시 원미구 상동로 84,1층",032-328-9960,37.5044888758714,126.753480260924
경기도,상동역북부점,경기 부천시 길주로 105,032-328-3400,37.5064196746015,126.754147529802
강원도,삼척대학로점,강원특별자치도 삼척시 진주로 29,033-940-1220,37.4433523508738,129.16375348456
경기도,삼성전자정문점,경기도 수원시 영통구 삼성로 172-4,031-8081-0079,37.2583697309992,127.057408896986
경기도,산본중앙점,"경기도 군포시 산본로343번길 23, 1층",031-393-8550,37.3598730660119,126.930364709832
경기도,산본역점,"경기도 군포시 산본로323번길 16-5, 1층",031-390-6210,37.3590133295571,126.931954032214
서울특별시,불광역점,서울 은평구 통일로 738-1,02-352-3530,37.611515895189,126.929449276854
경기도,야탑역NC점,"경기도 성남시 분당구 야탑로75번길 15, 세화2001빌딩 104-1호",031-703-3965,37.4111674912045,127.126822162341
경기도,분당서현대명점,"경기도 성남시 분당구 황새울로360번길 12, 1층",031-706-4014,37.3865365092985,127.124999029229
경기도,분당서현교보점,"경기도 성남시 분당구 분당로 53번길9,106호",031-705-9323,37.3839206829169,127.121342677375
경기도,송내역로데오점,"경기도 부천시 상일로 92, 삼회월드프라자 102",032-323-7600,37.4913085974355,126.752475933419
경기도,송내역남부점,경기도 부천시 소사구 송내대로 33 105호,032-462-3259,37.4864999182242,126.752814385597
강원도,속초중앙로점,"강원도 속초시 중앙로 123-1번지, 1층",070-8819-5504,38.2026231534977,128.589556465974
부산광역시,센텀SH밸리점,"부산시 해운대구 센텀동로 35, 1층",051-746-5011,35.1724638745666,129.130998672823
세종특별자치시,세종도담센트럴점,"세종시 한누리대로 583, 도담센트럴프라자 105호",044-862-2290,36.5152816415039,127.25848313191
서울특별시,성신여대역점,"서울특별시 성북구 동소문로20나길 3, 1층",02-928-4618,37.5919749241867,127.016789544082
서울특별시,성수역롯데캐슬점,"서울시 성동구 성수이로 113, 1층",02-464-2876,37.54514647655,127.057126460545
경기도,성남수진점,"경기도 성남시 수정구 수정로 106, 113호",031-757-6288,37.4406973659493,127.132214293769
경기도,성남가천대역점,"경기도 성남시 수정구 성남대로 1330, 일성오피스텔 105호",031-604-4414,37.4483605061686,127.1271073288
서울특별시,선릉중앙점,"서울시 강남구 선릉로86길 8, 1층",02-566-0708,37.5030663819451,127.050494769751
서울특별시,선릉역1호점,서울특별시 강남구 테헤란로51길 10 정다운빌딩 102호,02-557-0410,37.504775509851,127.046974538444
서울특별시,서초역점,"서울시 서초구 서초대로 240, 동일하이빌 110호",02-522-0100,37.4915770626912,127.00834349369
서울특별시,서울대메트로빌점,"서울특별시 관악구 남부순환로 1811 (봉천동, 신원메트로빌) 1층",02-875-0577,37.4817481992415,126.951459046892
서울특별시,서울교대점,"서울특별시 서초구 서초중앙로22길 25, 서초리시온 109호",02-586-0511,37.4934680144084,127.015430187136
서울특별시,서울과기대점,"서울시 노원구 공릉로 217, 1층",02-949-0112,37.6286875823397,127.077117729235
전라남도,순천연향점,"전라남도 순천시 연향상가8길 23, 1층",061-725-1223,34.9522330299417,127.517635779433
전라남도,순천신대1호점,전라남도 순천시 해룡면 신대2길 3,061-900-9800,34.9344994767903,127.548572626172
경기도,수원천천롯데점,"경기도 수원시 장안구 만석로19번길 25-3, 강민크리닉 106",031-268-8789,37.2963292309449,126.983269169994
경기도,수원정자백설점,"경기도 수원시 장안구 정자천로173번길 17, 투대일타운 102",031-268-8777,37.2961521339389,126.994152388749
경기도,수원장안cgv점,"경기도 수원시 장안구 경수대로940, 일호골든타워 108",031-239-3005,37.3031461229572,127.008036585446
경기도,수원인계중앙점,경기도 수원시 인계로166번길 48-21,070-4147-3147,37.2645621708036,127.033368683767
경기도,수원영통중앙점,"경기도 수원시 청명남로 31, 키라레스토아 1층 105-1호",031-273-3885,37.252950473919,127.075296379146
경기도,수원역점,"경기도 수원시 팔달구 향교로 9-1, 1층",070-4131-2628,37.2679080947003,127.002271630496
경기도,수원망포역점,"경기도 수원시 영통구 덕영대로 1535, 현대프라자 112호",031-205-8959,37.2462804411355,127.058846349646
경기도,수원금곡칠보점,경기도 수원시 권선구 금곡로 100(금곡동 1082),031-292-4648,37.2738569225436,126.941297259695
서울특별시,수서역점,"서울시 강남구 밤고개로1길 10, 수서현대벤처빌 109호",02-3412-4243,37.4880244867416,127.101844450006
경기도,수내역초림점,"경기도 성남시 분당구 백현로101번길 17, 초림프라자 1층",031-717-0811,37.377480157331,127.112509877324
인천광역시,송도학원가점,"인천광역시 연수구 신송로 161(송도 더 하이츠, 106호)",032-831-4496,37.3975947436549,126.648438814711
인천광역시,송도월드마크점,"인천광역시 연수구 컨벤시아대로 116, 103호",032-834-4801,37.3934747558952,126.646717372459
인천광역시,송도글로벌1호점,"인천광역시 연수구 송도문화로28번길 28, 204동 1층 4-130호(송도동, 송도글로벌캠퍼스푸르지오)",032-811-1107,37.3780782129918,126.654641972645
경기도,송내역법조타운점,"경기도 부천시 원미구 부일로221번길 46, 1층",032-323-3050,37.4903651073932,126.75530783958
경기도,안산선부산호점,"경기도 안산시 단원구 선부광장1로 66, 용현빌딩 104",031-405-5995,37.3361191422159,126.811618755208
경기도,안산본오주공점,"경기도 안산시 상록구 샘골로 189,1층",031-418-9875,37.3007246455343,126.863048602379
경기도,안산고잔월드점,"경기도 안산시 단원구 광덕대로 174, 월드타운 1층",031-439-0410,37.3119295387297,126.831037062059
경기도,안산고잔롯데점,"경기도 안산시 단원구 광덕대로 145, 강희그랜드오피스텔 106호",031-411-3574,37.3095030768449,126.828982812096
경상북도,안동옥동센터점,"경상북도 안동시 광명로 171-1, 1층",054-852-3157,36.5629504265939,128.701567903793
경상북도,안동문화의거리점,"경상북도 안동시 서동문로 184-1, 1층",054-855-6566,36.565902550601,128.732095026134
서울특별시,아차산점,"서울시 광진구 천호대로129길 17, 1층",02-3437-3377,37.5528522155014,127.090618604226
충청남도,아산신용화점,충청남도 아산시 용화고길 55번길 21,041-544-0046,36.7737370050157,127.009103248613
충청남도,아산배방점,충남 아산시 배방읍 배방로 25 1층,041-910-0167,36.7745762426139,127.054897209844
서울특별시,신촌역점,"서울시 서대문구 연세로2길 6, 1층",02-363-3284,37.5558768934412,126.937154815846
경기도,신중동역점,"경기도 부천시 길주로 307, 로얄프라자 107",032-329-0913,37.503449006713,126.776808870628
서울특별시,신림역1호점,서울 관악구 신림동 1639-8 1층,02-887-8833,37.4836791916434,126.927597125275
경기도,시흥정왕옥구점,경기도 시흥시 옥구상가2길 3,031-434-1255,37.3536833528818,126.724419185833
경기도,시흥정왕로데오점,경기도 시흥시 정왕동 1738-1 로즈프라자 1층,031-434-2007,37.34487449762,126.737547444347
서울특별시,여의도시범상가점,"서울특별시 영등포구 63로 45, 시범상가 7동 13호",02-761-6916,37.5213527337159,126.937326091368
서울특별시,양재역점,"서울시 강남구 남부순환로 2615, 극동스타클래스 104호",02-575-0824,37.4851852937745,127.035883711966
서울특별시,압구정역점,강남구 신사동 압구정로 156,02-3446-0410,37.5259909038066,127.026771262057
경기도,안양평촌학원가점,경기 안양시 동안구 평촌대로 130 신세기프라자 109호,031-385-5585,37.3839351488686,126.960460526639
경기도,안양역점,"경기도 안양시 만안구 만안로 224, 1층",031-466-6260,37.4006427069254,126.923103127248
경기도,안양비산점,안양시 동안구 비산동 관악대로 177,031-384-0513,37.3992133474667,126.943790308055
경기도,안양남부시장점,"경기도 안양시 만안구 안양로 259, 1층",031-446-3494,37.3957648218273,126.923620374016
경기도,안양관양타워점,"경기도 안양시 동안구 관악대로287번길 33, 1층",031-385-7890,37.4043690887035,126.954494163513
경기도,안양일번가점,"경기도 안양시 만안구 장내로139번길 35, 1층",031-443-2119,37.3990978304912,126.92188813976
서울특별시,안암역점,"서울시 성북구 인촌로 99-7, 1층",02-925-3246,,
경기도,안성공도골드점,"경기도 안성시 공도읍 공도로 132, 골드일번가 113호",031-618-6367,37.0014724082734,127.175081014113
경기도,안산한대앞역점,경기도 안산시 상록구 광덕1로 369,031-408-0403,37.3081362752093,126.85045474366
경기도,안산초지풍림점,"경기 안산시 단원구 광덕1로 64 (초지동, 현대프라자) 1층",031-482-0410,37.308137775304,126.816668658088
경기도,안산중앙역점,경기도 안산시 단원구 중앙대로 907 안산종합상가 1동1117호,031-439-4333,37.3171085661508,126.837716184417
경기도,안산중앙역남부점,경기도 안산시 단원구 광덕4로 234 115호,031-481-9361,37.3144041958602,126.838566049099
경기도,안산원곡보성점,"경기도 안산시 단원구 원초로 30, 보성프라자 108-1호",031-405-5288,37.3283996643274,126.801699583455
경기도,수지구청점,경기도 용인시 수지구 풍덕천로 144-1 102호,031-306-7000,37.3238820289351,127.097479916042
경기도,용인처인중앙점,"경기도 용인시 처인구 금령로 90번길 3-4, 1층 (김량장동)",031-338-9146,37.2350248922056,127.206382090858
경기도,용인기흥구청점,"경기도 용인시 관곡로64번길 18, 모닝프라자 108",031-285-1366,37.281134465401,127.112499135881
경기도,용인강남대점,"경기도 용인시 기흥구 강남로 3, 강남앤플러스 124호",031-274-8002,37.2710502529458,127.126132623815
서울특별시,용산문배점,서울시 용산구 백범로 90길 74,02-703-0410,37.5380767541768,126.969865080417
서울특별시,용산국방부점,서울특별시 용산구 이태원로 4길 14,02-749-4631,37.5338853388538,126.975487373907
충청북도,오창호수공원점,"충청북도 청주시 청원구 오창읍 중심상업1로 50, 1층",043-215-1525,36.7143140887891,127.427861400502
경기도,오산역점,경기 오산시 대원로 14 명동빌딩 1층,070-8264-0927,37.1461421567156,127.069971382896
경기도,오산시청점,"경기도 오산시 오산동 운암로 35 , 1층 104호",031-378-1751,37.1495062102775,127.076054373591
서울특별시,오금역점,"서울시 송파구 오금로 306, 가락스타클래스 111호",02-2043-8500,37.5028743435851,127.126114097948
경상북도,영주하망동점,경상북도 영주시 영주로 231(하망동 345-30),054-633-6788,36.825763214383,128.625306528782
서울특별시,영등포신세계점,서울시 영등포구 영중로 5,02-2635-4320,37.5168266350997,126.906180612683
서울특별시,연신내역점,"서울시 은평구 연서로29길 6, 1층",02-389-2682,37.6188077691384,126.919582181082
서울특별시,역삼역GS점,"서울시 강남구 봉은사로30길 73, 1층",02-565-0410,37.5029464602701,127.037127084581
서울특별시,은평초교점,"서울시 은평구 은평로 235, 1층",02-353-1082,37.6011742212805,126.933921480404
서울특별시,월곡역점,"서울시 성북구 화랑로 91, 1층",02-6369-2666,37.6029873660466,127.042115487349
서울특별시,원효용문시장점,서울특별시 용산구 새창로 132,02-6223-3994,37.5357056887303,126.961241330837
강원도,원주중앙1호점,"강원도 원주시 무실로12번길 31, 1층",033-748-7787,37.3498387199836,127.947779588404
강원도,원주장미공원점,"강원도 원주시 장미공원길 32, G2타워 101",033-747-8900,37.3473466036051,127.931818265684
강원도,원주단구GS점,"강원도 원주시 남원로534번길 20, 1층",033-762-3123,37.3303885713712,127.948684136563
전라북도,원광대점,"전라북도 익산시 무왕로4길 4, 1층",063-852-5089,35.9637484691368,126.957368187361
울산광역시,울산일산점,"울산시 동구 일산진11길 23, 1층",052-252-9002,35.4974843348584,129.430285205333
울산광역시,울산삼산현대점,울산광역시 남구 돋질로 302번길 17,070-7743-0410,35.5424317810166,129.337677848243
서울특별시,우장산역점,"서울시 강서구 강서로 245, 1층",02-2601-1119,37.5475711095543,126.836009653258
경기도,용인죽전누리점,"경기도 용인시 기흥구 죽전로 20, 108호(보정동, 누리애뜰상가)",031-898-0933,37.3199965224732,127.110385262396
인천광역시,인천굴포천역점,"인천 부평구 길주로647번길 20, 삼성프라자 101호",032-519-6536,37.5078776086605,126.734790000347
인천광역시,인천구월아시아점,"인천광역시 남동구 인하로 607, 모아프라자 106호",032-464-9289,37.4431337950767,126.714395182854
인천광역시,인천구월NC점,"인천광역시 남동구 인하로 497-9, 1층 101호(구월동, 신현프라자)",032-433-3600,37.4439977110972,126.701568894907
인천광역시,인천구월CGV점,"인천광역시 남동구 예술로 198, CGV 홈플러스 1층",032-446-0410,37.4517352890955,126.701948519989
인천광역시,인천간석벽산점,"인천시 남동구 호구포로 921, 청산빌딩 101호",032-432-0410,37.4647627483738,126.720547437623
